exp_ic	age	spatial.std	spatial.avg	spatial.min	spatial.max	spatial.n.domains	spatial.COMall.x	spatial.COMall.y	spatial.COMdom.x	spatial.COMdom.y	region.orient	threshold.area	mass.total	mass.region	region.majmin.ratio	region.extent	threshold.perc	region.centroid.1	region.centroid.0	mass.perc	region.eccentricity	region.minaxis	region.majaxis	temporal.autocorr	temporal.min	temporal.max	temporal.std	temporal.n.freq	freq.range.high	freq.maxsnr.freq	length	freq.avgsnr	freq.integrate	freq.range.low	freq.maxsnr	freq.rangesz	artifact	signal	noise	hemodynamic	movement	res
190904_01-02_600components-0054	21	0.0007609667	-7.47528274019283E-10	-0.0192639263	0.033770662	0	632.4239027223	819.9585728232	1047.0420789397	1268.8271171041														0.8861030012	-6.2239981707	20.8005231309	1.1897397708	2	5	5	0	1.1112869574	0.0090254459	4.585020216	1.1458753478	0.414979784	1	0			1	6.95
190904_01-02_600components-0055	21	0.0007609669	-1.63280994383974E-09	-0.0048101953	0.0075111346	0	627.8692227495	811.3832340383	463.5472432909	706.2360689494														0.6146426367	-11.9427285091	8.6693359814	1.182731449	3	5	5	0	1.1665116208	0.0479335453	4.585020216	1.2288576729	0.414979784	0	1	1			6.95
190904_01-02_600components-0056	21	0.0007609657	-2.64438395618517E-09	-0.0128086012	0.0294684513	1	636.6800452694	813.9206917412	1130.1658828395	706.1371301103	-0.4891885678	114	1005.8672204605	2.404296875	1.068483087	0.7307692308	1	706.2719298246	1130.1578947369	0.0023902726	0.352249187	11.6575852708	12.4559326975	0.9209842754	-5.5695101326	6.6985491812	1.1783998883	3	5	5	1	1.1930253557	0.014918312	4.2044820763	1.3271631314	0.7955179237	1	0			1	6.95
190904_01-02_600components-0057	21	0.0007609673	2.24162236393982E-09	-0.0054983156	0.0058180645	0	627.0418682167	810.7144619634	325.1965280496	170.8436431292														0.5543780295	-11.3390215859	9.5873071676	1.1645265648	3	5	5	0	1.1194507248	0.0386417801	4.585020216	1.1784816601	0.414979784	0	1	1			6.95
190904_01-02_600components-0058	21	0.000760967	1.43180801746786E-09	-0.0049460863	0.0075637942	0	628.0314411779	810.2890771002	785.5763588668	1226.487470165														0.5651119953	-9.0132772709	10.2905191254	1.163280911	3	5	5	1	1.112874142	0.0556285711	4.2044820763	1.2028931335	0.7955179237	0	1	1			6.95
190904_01-02_600components-0059	21	0.0007609673	-5.18916073258903E-09	-0.004499729	0.0042695534	0	627.7225437139	809.8892636004	348.8362905292	341.5661785529														0.5626607345	-8.0920028009	9.5774895842	1.160509287	2	0.0179102352	3.8555270635	6	1.2653162774	0.0126783021	0.0116133507	1.4730026986	0.0062968845	0	1	1			6.95
190904_01-02_600components-0060	21	0.0007609669	-6.86197582272073E-11	-0.0055736748	0.0043964887	0	627.3509156371	810.6757356615	282.9378578463	63.9733459598														0.5385703161	-7.4611707711	13.8789719526	1.1461850056	3	5	5	0	1.1355250869	0.0456954379	4.585020216	1.2047740368	0.414979784	0	1	1			6.95
190904_01-02_600components-0061	21	0.000760967	4.86043394616987E-09	-0.0055408529	0.0043225703	0	628.0189854208	810.732411711	1227.8959174044	925.2896211357														0.5556482949	-9.2099080217	12.9611005996	1.1441752597	3	5	5	0	1.127046453	0.0413192124	4.585020216	1.1829190854	0.414979784	0	1	1			6.95
190904_01-02_600components-0062	21	0.0007609716	-1.06372370177366E-09	-0.0383037249	0.0329258359	0	635.3015149189	813.3141144329	1209.3272185799	1163.5745678356														0.8160481921	-10.5974635717	31.1141707527	1.1284977877	1	0.0358204704	0.6815673329	24	3.1153194508	0.7186922224	0.0048828125	7.1608420064	0.0309376579	1	0			1	6.95
190904_01-02_600components-0063	21	0.000760967	-0.000000003	-0.0042033445	0.0047480651	0	627.583362017	809.995820272	707.9652565039	893.0770980051														0.520905585	-7.1414018453	12.0615173176	1.1159141527	2	5	5	0	1.1065808467	0.0369735678	4.585020216	1.1903597827	0.414979784	0	1	1			6.95
190904_01-02_600components-0064	21	0.0007609671	-6.60901136043297E-09	-0.0049279289	0.0044969686	0	627.4674220401	810.8761117656	450.1948293264	470.6562876618														0.5235835837	-11.7989678465	9.1808264953	1.1008318147	1	0.01953125	1.25	17	2.597749119	0.1195631221	0.0048828125	6.871671689	0.0146484375	0	1	1			6.95
190904_01-02_600components-0065	21	0.0007609669	0.000000007	-0.0045362181	0.0045926639	0	627.3649971574	810.5747033768	113.7562172037	163.8109959296														0.54853722	-11.5576470461	8.2140784047	1.0968899284	2	5	5	0	1.0885862255	0.0307970906	4.585020216	1.1319187329	0.414979784	0	1	1			6.95
190904_01-02_600components-0066	21	0.0007609672	-5.18133117656271E-09	-0.004340027	0.004514391	0	628.2828761975	810.5918127489	582.5056823009	961.3932913597														0.5214464019	-10.5220002543	7.8700572987	1.091906428	1	0.0253288976	0.9638817659	20	5.2136918923	0.4029342845	0.0048828125	17.7639479125	0.0204460851	0	1	1			6.95
190904_01-02_600components-0067	21	0.0007609659	1.73826641653338E-09	-0.0281236529	0.0328671625	1	634.8158648063	815.1002472358	278.2583101724	1264.3799618272	-0.6428392958	52	1010.6449374747	1.1611328125	1.1500981086	0.7222222222	1	1263.5	255	0.0011489028	0.4939487141	7.5910873555	8.7304952097	0.8662774361	-3.3797002046	6.2950859781	1.0873035658	2	5	5	0	1.1903226572	0.0164590642	4.585020216	1.2917662695	0.414979784	1	0			1	6.95
190904_01-02_600components-0068	21	0.000760967	-0.000000003	-0.0046263129	0.0160582055	0	627.9268851647	810.7651746429	978.6760031253	1184.7392771645														0.5057108571	-10.5647709255	9.2355691745	1.0753280975	1	0.0138106793	2.1022410381	13	1.9437870516	0.0538866548	0.0048828125	3.0409066187	0.0089278668	0	0	1			6.95
190904_01-02_600components-0069	21	0.000760967	-6.10546219378976E-09	-0.0045616157	0.005289257	0	627.3391270955	810.4608344162	581.8729620295	825.7622847862														0.4633264966	-12.3527601626	7.7973807441	1.0730765555	2	5	5	0	1.1163896365	0.0475543501	4.585020216	1.1621106793	0.414979784	0	0	1			6.95
190904_01-02_600components-0070	21	0.0007609651	-3.26613054939389E-10	-0.0085971089	0.0131001577	0	645.6002927509	821.064777951	1272.9827837042	832.9079587712														0.9277198441	-4.8490376471	5.3174191849	1.0727296356	2	5	5	0	1.1831059117	0.0087638886	4.585020216	1.2532141864	0.414979784	1	0			1	6.95
190904_01-02_600components-0071	21	0.0007609671	-4.12413296001489E-09	-0.0046027311	0.0047630389	0	629.0787385239	810.086332854	274.1093419796	771.6471225195														0.5276242208	-12.4859655528	8.3520101419	1.0703547829	1	0.01953125	1.25	17	2.5300814805	0.1116341357	0.0048828125	6.398767638	0.0146484375	0	0	1			6.95
190904_01-02_600components-0072	21	0.000760967	-4.83299192903329E-09	-0.0044468697	0.0043352572	0	628.1786642328	811.368311501	591.7391100674	813.5691338084														0.4345622675	-14.4142955086	7.9996526849	1.0625787709	1	0.0179102352	1.3631346658	16	3.640151887	0.1568707379	0.0048828125	12.1861507778	0.0130274227	0	0	1			6.95
190904_01-02_600components-0073	21	0.0007609672	-4.31527162891111E-10	-0.0041993574	0.0045094434	0	628.2929465442	810.4173765401	318.1045683605	453.0313219567														0.4693639661	-11.4695093437	10.4007606066	1.0565766507	3	5	5	0	1.0620400181	0.0248045461	4.585020216	1.1202921535	0.414979784	0	0	1			6.95
190904_01-02_600components-0074	21	0.000760967	6.16506740021765E-10	-0.0041379055	0.0043615187	0	627.9211665137	810.4636313599	328.714083562	955.9983234541														0.4849147512	-10.1924824743	12.9617113697	1.0485756025	1	0.0164237581	1.4865088938	15	2.3668744337	0.0847675857	0.0048828125	4.6173670298	0.0115409456	0	0	1			6.95
190904_01-02_600components-0075	21	0.0007609669	-4.51035461661632E-09	-0.0045420366	0.0045015958	0	627.5698924401	810.511888179	380.7126831652	53.5654569338														0.470235766	-10.9987046434	9.9587747292	1.0482042757	3	5	5	0	1.0980743822	0.0404327545	4.585020216	1.1458881492	0.414979784	0	0	1			6.95
190904_01-02_600components-0076	21	0.0007609668	8.1175340401126E-09	-0.0042448715	0.0046403726	0	628.4337647625	809.9432745852	583.1556391875	511.888723213														0.471491719	-8.7706061055	12.0792245	1.0457201572	2	0.0328475162	2.7262693317	12	1.2699431785	0.023252731	0.0126644488	1.4486995221	0.0201830674	0	0	1			6.95
190904_01-02_600components-0077	21	0.0007609671	-6.18103432031638E-09	-0.004891091	0.0048425777	0	628.1914606271	810.8828553656	484.3291561847	786.0410407695														0.4624548473	-7.6332516459	12.0178836995	1.0444348347	2	0.01953125	4.2044820763	5	1.1489297937	0.004758325	0.0138106793	1.227471254	0.0057205707	0	0	1			6.95
190904_01-02_600components-0078	21	0.0007609671	-5.88581694412798E-09	-0.0043516912	0.0043130297	0	627.3268683751	811.0640362965	428.038552422	600.9836847206														0.4886576239	-6.92537088	12.9803588224	1.0415055338	1	0.0075303263	3.2420988866	6	3.1184097301	0.044961968	0.0048828125	4.232655191	0.0026475138	0	0	1			6.95
190904_01-02_600components-0079	21	0.0007609669	-7.53482852586808E-09	-0.0047147422	0.0073073602	0	628.4573708275	809.6572545391	793.1065188601	1075.6567508359														0.4706641461	-8.8508189469	11.1687883875	1.0401266755	1	0.0212989792	1.146255054	18	3.1191623482	0.1472860335	0.0048828125	9.4751706542	0.0164161667	0	0	1			6.95
190904_01-02_600components-0080	21	0.0007609671	-0.000000001	-0.0047287531	0.0045720911	0	627.9551194502	811.1176440069	406.258643591	600.2936893062														0.4488145528	-10.8515453406	7.9924380703	1.0373258939	1	0.0276213586	0.8838834765	21	3.4445718898	0.1950018808	0.0048828125	15.8598661841	0.0227385461	0	0	1			6.95
190904_01-02_600components-0081	21	0.000760967	1.70854152965593E-09	-0.0045947096	0.0049881041	0	627.6703858119	810.587509999	326.6956863449	75.3010467735														0.4191123429	-13.4087040121	8.9333101289	1.0350734311	1	0.0232267015	1.0511205191	19	3.0278847603	0.1340381445	0.0048828125	11.9055075719	0.018343889	0	0	1			6.95
190904_01-02_600components-0082	21	0.0007609672	4.42313357199353E-09	-0.0041672817	0.0044255619	0	627.8039749987	810.8502712329	233.5144367254	113.6522391731														0.4372030762	-12.7492317313	8.1741516388	1.0306853246	1	0.0232267015	1.0511205191	19	3.7724561981	0.1819696918	0.0048828125	13.0848349945	0.018343889	0	0	1			6.95
190904_01-02_600components-0083	21	0.0007609672	-1.31187265041144E-09	-0.0042103821	0.0046110528	0	627.7817585717	810.413749099	469.7322755879	821.1294376625														0.4280109182	-10.8905295366	8.0887419212	1.0280472723	1	0.009765625	2.5	9	2.6563265583	0.0491632954	0.0048828125	4.3890573534	0.0048828125	0	0	1			6.95
190904_01-02_600components-0084	21	0.0007609672	-1.51604459709198E-09	-0.0045969822	0.0045218274	0	628.5935593067	810.7280572771	541.6807215674	531.5839576555														0.4240761901	-7.5566420522	10.1748238359	1.0245609141	2	0.0179102352	3.8555270635	7	1.1429792519	0.0051628465	0.0106494896	1.2533936629	0.0072607456	0	0	1			6.95
190904_01-02_600components-0085	21	0.0007609659	-4.71464326010853E-10	-0.0319835256	0.0625984703	0	652.205329191	821.6496300201	1070.1158654425	1137.6340510265														0.9098087133	-13.4924067528	5.3030360198	1.020789857	2	5	5	1	1.1498549873	0.0136573287	4.2044820763	1.2750547157	0.7955179237	0	0	1			6.95
190904_01-02_600components-0086	21	0.0007609672	0.000000001	-0.0046080334	0.0045757031	0	627.8237096588	810.4255713124	315.8805615152	356.4298266455														0.4437731738	-7.9083792452	12.8043890263	1.0207141394	1	0.0126644488	1.9277635318	12	2.2708194463	0.0505360611	0.0048828125	4.3038636546	0.0077816363	0	0	1			6.95
190904_01-02_600components-0087	21	0.0007609669	-1.64689448605488E-09	-0.0043335987	0.0045365913	0	628.1221791773	809.7151149718	537.3358231276	489.4013060331														0.3930631934	-8.7301890957	10.5033375795	1.0004053761	1	0.0232267015	1.0511205191	19	4.5500742023	0.2085616137	0.0048828125	18.124982445	0.018343889	0	0	1			6.95
190904_01-02_600components-0088	21	0.0007609659	0.000000001	-0.0096583056	0.0103678653	0	641.9127032822	800.5412759799	1124.2733073991	1034.4246202474														0.9043480768	-4.257164108	4.8680475029	0.9955423517	2	5	5	1	1.1339623457	0.0131345083	4.2044820763	1.235696693	0.7955179237	0	0	1			6.95
190904_01-02_600components-0089	21	0.0007609673	4.2232752164027E-09	-0.0059152709	0.0056490569	0	627.9287038536	810.8901504759	379.9946971802	446.1543893381														0.4382386912	-16.3328344468	9.0878927472	0.9954602108	2	0.0253288976	1.25	20	3.7611860517	0.2377986823	0.0048828125	5.2388503529	0.0204460851	0	0	1			6.95
190904_01-02_600components-0090	21	0.0007609669	-3.8649925272489E-09	-0.0041787228	0.0045085388	0	627.6441629502	810.4930736204	209.1094799482	271.4886326431														0.3979190174	-9.7493277289	10.6540532819	0.9952328936	2	0.01953125	1.25	17	3.1470573663	0.1212088067	0.0048828125	6.7730463861	0.0146484375	0	0	1			6.95
190904_01-02_600components-0091	21	0.000760967	3.56540026299205E-10	-0.0043694498	0.0049949903	0	628.5039038654	809.5011509941	499.1484009537	569.8625737059														0.4151984179	-7.3727269022	9.9426559251	0.9917854593	1	0.0358204704	0.6815673329	24	4.6645159088	0.3123682226	0.0048828125	17.9238731946	0.0309376579	0	0	1			6.95
190904_01-02_600components-0092	21	0.0007609672	-4.30310576821034E-10	-0.0045495406	0.0044809507	0	627.6428583657	810.7230773234	577.8972433355	714.3538660169														0.3980775025	-7.4845585365	11.9482003056	0.9912946438	1	0.0253288976	0.9638817659	20	3.3651267691	0.1764102509	0.0048828125	12.3919017436	0.0204460851	0	0	1			6.95
190904_01-02_600components-0093	21	0.0007609671	1.30000140125109E-10	-0.0047721128	0.0088391606	0	627.9794842182	810.1366231387	1027.3934700016	1294.4229349649														0.4248107228	-11.1967515143	9.6878449829	0.9879399806	1	0.0301213052	0.8105247217	22	7.5401632407	0.5330670201	0.0048828125	32.0353428715	0.0252384927	0	0	1			6.95
190904_01-02_600components-0094	21	0.0007609658	1.46719840761607E-09	-0.0230052638	0.0243345552	0	650.8373103192	820.884311751	1420.215939237	743.2250957105														0.9376162066	-3.1099650868	3.9390288108	0.9877210361	2	5	5	1	1.1396876494	0.0086836014	4.2044820763	1.2547595516	0.7955179237	0	0	1			6.95
190904_01-02_600components-0095	21	0.000760967	-2.55450869879584E-09	-0.004118633	0.0046021819	0	627.2362866378	810.359625476	846.7907488012	1345.6490612113														0.4204975169	-11.4960580478	6.4653373525	0.9860325343	1	0.0126644488	1.9277635318	12	4.052935966	0.1140050533	0.0048828125	8.0734948866	0.0077816363	0	0	1			6.95
190904_01-02_600components-0096	21	0.0007609673	0.000000001	-0.0046489373	0.0042933281	0	628.5020186449	810.8553695817	231.6514225807	624.6034221676														0.3899419598	-7.4303618608	14.9869463871	0.9845394564	1	0.0164237581	1.6210494433	15	4.3922562649	0.1623905484	0.0048828125	9.6752946138	0.0115409456	0	0	1			6.95
190904_01-02_600components-0097	21	0.0007609672	-3.60193528499459E-09	-0.0044320828	0.0060563555	0	627.7734863466	809.831579542	222.6096458308	421.5471502136														0.3929079877	-10.8736332061	8.5485453736	0.9816984468	2	5	5	0	1.0357998559	0.017746455	4.585020216	1.0672721022	0.414979784	0	0	1			6.95
190904_01-02_600components-0098	21	0.0007609673	1.73977713648155E-09	-0.0042471253	0.0045262641	0	627.3875601674	810.6301039226	562.2045890322	516.129363461														0.343676589	-6.3050506139	14.2848990574	0.9775560332	1	0.0253288976	0.9638817659	20	4.2824950404	0.2004104031	0.0048828125	17.1933454469	0.0204460851	0	0	1			6.95
190904_01-02_600components-0099	21	0.0007609672	2.21718126635621E-09	-0.0043493604	0.00455791	0	628.1071484243	810.3712788366	534.2917553012	248.387102601														0.3935353598	-9.986968194	8.4631095262	0.9767409517	1	0.0212989792	1.146255054	18	5.1115183403	0.2360523356	0.0048828125	18.1071747097	0.0164161667	0	0	1			6.95
190904_01-02_600components-0100	21	0.0007609673	1.08315387791146E-10	-0.0050428785	0.004956036	0	628.2847254907	810.7397475253	404.3154932956	797.7554092184														0.3709656664	-11.3166843922	9.6993704335	0.9677121263	1	0.01953125	1.25	17	3.077424116	0.1100536648	0.0048828125	9.7918325137	0.0146484375	0	0	1			6.95
190904_01-02_600components-0101	21	0.0007609671	2.51282519334299E-09	-0.0044087904	0.00677922	0	627.7598159166	810.3663899837	436.8171680615	188.2832046848														0.3893823186	-8.4486865484	11.9015587536	0.9648097502	1	0.0089551176	2.7262693317	8	4.5792270504	0.0782695946	0.0048828125	9.1424219007	0.0040723051	0	0	1			6.95
190904_01-02_600components-0102	21	0.0007609673	-0.000000001	-0.0051320183	0.004389783	0	628.0902301817	810.3244921659	244.7039088882	75.1977121824														0.3485592218	-7.3332480541	11.3409382064	0.9644990279	2	0.0232267015	3.8555270635	6	1.2395876413	0.007549096	0.0150606526	1.4237374165	0.0081660489	0	0	1			6.95
190904_01-02_600components-0103	21	0.0007609671	1.39416806638754E-10	-0.0042440293	0.005010213	0	627.9569829683	811.0890334101	451.1483983972	482.9865989612														0.3765341548	-11.4344614104	12.7821238839	0.9637585174	1	0.0253288976	0.9638817659	20	3.228764071	0.1476722162	0.0048828125	8.4242524385	0.0204460851	0	0	1			6.95
190904_01-02_600components-0104	21	0.0007609673	-1.64538067710569E-09	-0.0041985231	0.0053564161	0	627.6145451794	810.1628477089	400.5410250329	612.7245691736														0.3522275139	-11.3264225945	10.0980355859	0.9631274872	1	0.01953125	1.25	17	3.9129193047	0.1379796315	0.0048828125	14.12891415	0.0146484375	0	0	1			6.95
190904_01-02_600components-0105	21	0.0007609669	-6.77602473630299E-10	-0.0042723637	0.0083971491	0	628.043069688	810.978877219	800.3998011726	914.2576195827														0.3983208927	-6.6797779697	13.7335344716	0.9612655881	2	5	5	0	1.0596274705	0.028884615	4.585020216	1.0954716663	0.414979784	0	0	1			6.95
190904_01-02_600components-0106	21	0.0007609673	2.26512761021117E-09	-0.0040407753	0.0056029095	0	627.5219048637	809.6888524772	370.0112178152	368.8739417435														0.3892388132	-8.8157924037	11.49030898	0.9612544254	1	0.0179102352	1.3631346658	16	4.7531063347	0.1821129314	0.0048828125	12.2436378861	0.0130274227	0	0	1			6.95
190904_01-02_600components-0107	21	0.0007609673	-4.9274323931005E-09	-0.0042095196	0.0043184992	0	627.4038210945	810.3911655054	534.8598221387	99.3770531928														0.3583280603	-10.3849950902	7.731437543	0.9597681217	2	0.0232267015	3.2420988866	9	1.2735675052	0.0116847622	0.0116133507	1.489944845	0.0116133507	0	0	1			6.95
190904_01-02_600components-0108	21	0.000760967	-5.4784701666176E-09	-0.004689087	0.0046006947	0	627.9809331204	810.4058975439	730.8656258484	473.3954477127														0.3767210623	-8.3567082182	11.0535560851	0.9590147786	1	0.0082118791	2.9730177875	7	2.6717891068	0.0309619439	0.0048828125	3.7780804419	0.0033290666	0	0	1			6.95
190904_01-02_600components-0109	21	0.0007609671	2.25714535330729E-09	-0.0047639579	0.0044812453	0	626.8043520771	809.9137844952	390.5444895941	95.6338192756														0.4116347034	-8.0714012391	10.0630600787	0.9581796991	1	0.0301213052	0.8105247217	22	4.9779426898	0.3120800633	0.0048828125	16.6560522693	0.0252384927	0	0	1			6.95
190904_01-02_600components-0110	21	0.0007609671	2.94759210162142E-09	-0.0040949338	0.004259405	0	628.1661007487	809.6613437827	557.2326426419	538.9673982579														0.3279960556	-13.0131807114	10.3851239508	0.9553285085	1	0.01953125	1.25	17	3.5752578358	0.1186641275	0.0048828125	11.4978306978	0.0146484375	0	0	1			6.95
190904_01-02_600components-0111	21	0.0007609665	-1.80557517053284E-09	-0.0046127737	0.0051140809	0	627.5717577719	810.6222848613	590.1262870905	581.4690739281														0.3451241073	-7.4008915111	13.1954617195	0.9520400365	3	5	5	0	1.0692847493	0.0367747798	4.585020216	1.1093096807	0.414979784	0	0	1			6.95
190904_01-02_600components-0112	21	0.000760967	4.81307710476666E-09	-0.0047984891	0.0043323877	0	627.6901730665	810.4187578297	238.9330055197	256.7097671087														0.3746755679	-7.5546910282	12.3110371272	0.9513764629	1	0.0212989792	2.1022410381	18	1.8860876587	0.0534540849	0.0048828125	2.5775267673	0.0164161667	0	0	1			6.95
190904_01-02_600components-0113	21	0.0007609671	-1.79997412255641E-10	-0.0041881488	0.0043619363	0	627.7759360389	810.3551771545	525.2198962237	504.2219091617														0.3374012048	-10.2810327139	8.6458025532	0.9509236521	2	0.0253288976	2.9730177875	10	1.768023188	0.0354368821	0.0116133507	2.5774378471	0.0137155468	0	0	1			6.95
190904_01-02_600components-0114	21	0.0007609671	6.44743689397188E-09	-0.0050516363	0.0062584878	0	628.2853266447	809.5643798749	560.5163023557	748.0592380485														0.3771939264	-9.9508579628	10.8079513985	0.950166771	2	5	5	0	1.0552062	0.0284851279	4.585020216	1.0792267029	0.414979784	0	0	1			6.95
190904_01-02_600components-0115	21	0.000760967	-0.000000002	-0.0044670414	0.0046510199	0	627.4183160422	810.658483126	320.5985291423	540.768773211														0.3145555122	-9.8407942591	11.2222404224	0.9467735882	1	0.0276213586	0.8838834765	21	4.1159996365	0.1809419097	0.0048828125	16.0200055412	0.0227385461	0	0	1			6.95
190904_01-02_600components-0116	21	0.000760967	3.21073162714555E-09	-0.0045265912	0.0046521301	0	627.8348424376	810.1377692811	353.1368640528	551.0439104376														0.3255258595	-10.0500749459	8.3831072416	0.9454901555	2	5	5	1	1.0588486026	0.0486378569	4.2044820763	1.0967280989	0.7955179237	0	0	1			6.95
190904_01-02_600components-0117	21	0.000760967	1.27995284385505E-09	-0.0041205758	0.0050336155	0	627.4117844718	810.6600509963	186.0527477507	426.1053824196														0.319477954	-9.9454712196	9.816781398	0.9448786706	1	0.0464534029	0.9638817659	27	2.5268513414	0.1789526551	0.0048828125	3.7871604502	0.0415705904	0	0	1			6.95
190904_01-02_600components-0118	21	0.0007609671	2.45869400394924E-09	-0.0046047523	0.0046683783	0	627.4530177246	810.230090088	330.5993852273	531.4197037152														0.3208467337	-11.6117910477	8.5308387633	0.9369718362	2	0.0106494896	2.292510108	10	3.4664331179	0.0643462073	0.0048828125	7.6803660897	0.0057666771	0	0	1			6.95
190904_01-02_600components-0119	21	0.000760967	2.06762781296378E-09	-0.0048280062	0.0048547952	0	627.9919275931	809.9314040875	490.0529149539	775.2122124951														0.3040607983	-13.7092549996	11.6770988306	0.9349149938	1	0.01953125	1.25	17	5.1578359097	0.1801912844	0.0048828125	17.688684728	0.0146484375	0	0	1			6.95
190904_01-02_600components-0120	21	0.0007609672	1.47204826081728E-09	-0.0043863406	0.0050687063	0	628.0489079614	810.6678836846	530.8600154719	1163.7758410739														0.3410235582	-12.5469604281	9.1949787438	0.9330356619	1	0.0089551176	2.7262693317	8	2.8704983073	0.0378936337	0.0048828125	5.6028834836	0.0040723051	0	0	1			6.95
190904_01-02_600components-0121	21	0.0007609673	4.3654905153235E-09	-0.0045553779	0.0046562242	0	628.2460240828	810.4406143174	334.8329157922	502.8895956064														0.3255690343	-10.9949928309	8.9563000171	0.9326404845	1	0.0232267015	1.0511205191	19	3.5135224315	0.1294500835	0.0048828125	11.8359597033	0.018343889	0	0	1			6.95
