exp_ic	age	spatial.std	spatial.avg	spatial.min	spatial.max	spatial.n.domains	region.orient	threshold.area	mass.total	mass.region	region.majmin.ratio	region.extent	threshold.perc	region.centroid.1	region.centroid.0	mass.perc	region.eccentricity	region.minaxis	region.majaxis	spatial.COMall.x	spatial.COMall.y	spatial.COMdom.x	spatial.COMdom.y	temporal.autocorr	temporal.min	temporal.max	temporal.std	temporal.n.freq	freq.range.high	freq.maxsnr.freq	length	freq.avgsnr	freq.integrate	freq.range.low	freq.maxsnr	freq.rangesz	artifact	signal	noise	hemodynamic	movement	res
191111_01-02_600components-0264	21	0.0007871849	-2.61189093520284E-09	-0.0102473605	0.0090216954	0														658.2915790911	771.8028169779	606.8179597651	1182.7664139013	0.1942626336	-2.1597562522	2.3123359409	0.4483669458	1	0.2865637635	0.8105247217	48	2.3937741472	0.6111101374	0.0048828125	4.6603349555	0.281680951	0	0	1			6.92
191111_01-02_600components-0265	21	0.000787185	-0.000000002	-0.0092776992	0.008415104	0														659.1779230117	772.0237080782	597.4153245452	1496.0261414156	0.2512680352	-2.0038604308	2.1492255384	0.4482969761	1	0.3716272234	0.078125	51	3.0499178761	1.1119661858	0.0048828125	6.5288932843	0.3667444109	0	0	1			6.92
191111_01-02_600components-0266	21	0.0007871853	-1.69483421644203E-09	-0.0093705706	0.0177898294	0														658.2639393856	771.4979558661	547.2488525064	1010.1916754142	0.2010583502	-2.0296675487	1.87821682	0.4481621772	1	0.3716272234	1.0511205191	51	2.2988964768	0.6819307984	0.0048828125	3.4828600841	0.3667444109	0	0	1			6.92
191111_01-02_600components-0267	21	0.0007871855	2.34821691788571E-10	-0.0114068271	0.0121862344	0														658.6867260302	772.587016556	555.9058133995	1354.5819071797	0.2062474993	-2.0919002888	1.8381326936	0.4479152913	1	0.3407836665	0.7432544469	49	2.0963265297	0.5616184504	0.0053247448	3.0832051974	0.3354589217	0	0	1			6.92
191111_01-02_600components-0268	21	0.0007871853	3.6641857064868E-10	-0.0125135166	0.023612344	0														658.3027755618	772.0795420651	426.8082372126	590.5441136575	0.2027150014	-1.7062620688	1.9075495065	0.4478255331	1	0.4052623608	1.0511205191	52	2.3276670925	0.907934374	0.0048828125	3.9016651933	0.4003795483	0	0	1			6.92
191111_01-02_600components-0269	21	0.0007871855	1.66465906109495E-09	-0.0117583334	0.0110337614	0														659.0447571959	772.6750988216	533.6962542096	1474.4661605719	0.214766035	-1.6963638964	2.2124609957	0.4477051115	1	0.3716272234	0.6815673329	51	2.5706880099	0.937088001	0.0048828125	4.6622139951	0.3667444109	0	0	1			6.92
191111_01-02_600components-0270	21	0.0007871853	-4.72299125260869E-09	-0.0118091255	0.0372112559	0														658.6801417479	771.8386510847	531.7738703354	783.0692937985	0.1967940037	-1.8972836767	2.0932932444	0.4476483195	1	0.3716272234	0.7432544469	51	2.95605992	0.9612591683	0.0048828125	5.0264441499	0.3667444109	0	0	1			6.92
191111_01-02_600components-0271	21	0.0007871854	2.19633155298671E-09	-0.0095323325	0.0095554894	0														658.7045192144	771.454274481	570.3573290361	1269.4177546337	0.2159408272	-2.5289613606	1.8499439044	0.447640882	3	0.3407836665	0.8838834765	40	2.5833264253	0.7638164683	0.0116133507	4.1487992989	0.3291703157	0	0	1			6.92
191111_01-02_600components-0272	21	0.0007871854	-3.73827271826234E-10	-0.0090286533	0.0134479792	0														658.8546524493	771.3106537371	558.876657702	1340.7888562791	0.2106006452	-1.9367919128	1.8865269888	0.4475801444	3	0.4419417382	0.4419417382	38	3.0098253415	0.8406357415	0.0179102352	6.0546197303	0.424031503	0	0	1			6.92
191111_01-02_600components-0273	21	0.0007871848	-2.26603006145724E-09	-0.0097357495	0.0086323335	0														658.2055706239	771.3002084573	515.7961121269	881.3986636175	0.1811293755	-2.1244524252	1.6314870053	0.4474623556	2	0.4052623608	0.8105247217	35	2.3459564993	0.7536086551	0.0212989792	3.4072852535	0.3839633817	0	0	1			6.92
191111_01-02_600components-0274	21	0.0007871855	-4.89008730882331E-10	-0.0106261101	0.0367081728	0														660.5024952094	772.3228190563	524.3189777909	836.3221117404	0.2488940401	-2.0774960986	1.9573856162	0.4474167979	1	0.3407836665	0.9638817659	40	3.1010636477	0.9406420639	0.0116133507	5.2339995675	0.3291703157	0	0	1			6.92
191111_01-02_600components-0275	21	0.0007871852	-9.33605081850099E-10	-0.0094148266	0.0112265472	0														658.9532858369	771.9079316057	546.6773779062	1506.0150418429	0.1921719992	-1.9679946365	2.2445820629	0.4471971323	1	0.4419417382	0.7432544469	53	2.3454602987	0.8138425274	0.0048828125	3.4440178297	0.4370589257	0	0	1			6.92
191111_01-02_600components-0276	21	0.0007871855	3.06644286639049E-09	-0.0086592152	0.0095914493	0														658.9430579779	771.5031500122	511.5149469955	899.6826582351	0.2236150196	-1.8303038303	2.333354012	0.4469354153	1	0.3716272234	0.8105247217	51	2.8304843803	1.0745012841	0.0048828125	5.1858322579	0.3667444109	0	0	1			6.92
191111_01-02_600components-0277	21	0.0007871852	-1.8732463905044E-09	-0.0093394835	0.00961787	0														659.2674058505	772.6459947935	569.9080152002	1285.9252139538	0.202959716	-1.6678281164	2.0862645151	0.4468592991	1	0.4052623608	0.9638817659	42	2.4782141666	0.926951944	0.0116133507	5.5215576863	0.3936490101	0	0	1			6.92
191111_01-02_600components-0278	21	0.0007871856	4.9458196434354E-10	-0.0115772355	0.0095516	0														659.1317002397	772.0736895482	554.0792370624	1509.0434309974	0.1990012332	-1.9853673943	2.2020972126	0.4468568786	1	0.2865637635	1.0511205191	47	2.4854360885	0.6596840141	0.0053247448	4.5144161875	0.2812390187	0	0	1			6.92
191111_01-02_600components-0279	21	0.0007871858	2.26069026133479E-09	-0.0091863286	0.0087994015	0														657.8263142508	773.3452991677	547.6600190976	1498.8087173788	0.218662191	-1.9520046284	1.6763356184	0.4468416179	2	0.4419417382	0.8105247217	49	2.5056105215	0.8036580704	0.0069053397	4.5571704114	0.4350363986	0	0	1			6.92
191111_01-02_600components-0280	21	0.0007871857	-1.93674303154294E-09	-0.0091589993	0.0138616124	0														658.3692218288	771.3937174619	508.8414947364	1320.7698960956	0.185848695	-1.8115234249	1.9520339923	0.446817788	1	0.3716272234	0.8105247217	51	2.0787262554	0.6709802759	0.0048828125	3.7883223099	0.3667444109	0	0	1			6.92
191111_01-02_600components-0281	21	0.0007871851	0.000000001	-0.037395664	0.0199835252	0														658.5446023828	771.8487812524	570.8855152256	1303.1867580055	0.1794356835	-1.7814335949	2.2700335129	0.4467861451	2	0.3407836665	0.8838834765	38	2.4384314129	0.6915273958	0.0138106793	4.4770429613	0.3269729871	0	0	1			6.92
191111_01-02_600components-0282	21	0.0007871851	3.11383566981207E-09	-0.009893585	0.0149624579	0														659.4038374004	771.3901846605	569.0397647395	1512.5704851721	0.1807904869	-1.9907895674	2.3981579757	0.4467314635	2	0.3716272234	0.8838834765	41	2.159432729	0.5497323906	0.0116133507	4.3910876217	0.3600138727	0	0	1			6.92
191111_01-02_600components-0283	21	0.0007871852	-1.55618617674546E-09	-0.0251109405	0.0114529758	0														658.4076227436	771.4968841597	557.6043738931	1268.2214887483	0.1788549295	-1.8721335975	1.6359941749	0.4467301827	2	0.3407836665	1.25	29	1.9766213995	0.3962142673	0.0301213052	3.2444637177	0.3106623613	0	0	1			6.92
191111_01-02_600components-0284	21	0.000787186	1.82097923711071E-09	-0.0090021089	0.0339803279	0														658.5018040618	771.5003908597	562.1295587873	792.3091050117	0.2171659901	-1.8011232612	2.0633097417	0.446713787	2	0.3716272234	1.0511205191	32	2.3875927438	0.6840998044	0.0253288976	3.7219341525	0.3462983259	0	0	1			6.92
191111_01-02_600components-0285	21	0.0007871851	2.72106613039412E-10	-0.0273732914	0.0108741161	0														659.3899065845	772.4570719336	563.5160804404	1510.5482413211	0.1950746201	-1.9981604827	2.1921397532	0.4466651541	1	0.3716272234	0.6815673329	42	2.4513001367	0.7846248862	0.0106494896	4.1390305102	0.3609777339	0	0	1			6.92
191111_01-02_600components-0286	21	0.0007871851	1.70091370586633E-09	-0.0106069977	0.0117344764	0														659.1794401961	771.6495466869	616.2304164562	825.6436447117	0.2133233274	-1.6484971207	1.9733483141	0.4466521403	1	0.3407836665	0.9638817659	50	3.040964741	1.0390791374	0.0048828125	5.4790238827	0.335900854	0	0	1			6.92
191111_01-02_600components-0287	21	0.0007871846	-0.000000001	-0.0092506901	0.0174770707	0														660.7375011104	772.9399263631	659.5327490512	550.7381438327	0.345916844	-2.0281738424	1.8796446167	0.446637065	2	0.3407836665	0.5255602595	44	3.5753500922	1.4365510316	0.0082118791	8.4532101863	0.3325717874	0	0	1			6.92
191111_01-02_600components-0288	21	0.0007871846	1.75679647978785E-09	-0.0104941383	0.0098813569	0														658.6367182439	771.2680290668	577.575459689	1503.6997577104	0.191566812	-2.0603455525	2.053850054	0.4466208032	2	0.2865637635	1.3631346658	37	2.2418458123	0.5349253182	0.0126644488	3.3219829771	0.2738993147	0	0	1			6.92
191111_01-02_600components-0289	21	0.000787185	4.65557717383364E-10	-0.0085423743	0.0101513287	0														659.7667811235	772.2669349475	516.790586657	1339.6493801944	0.239650343	-1.7469829448	2.4217022173	0.44648652	1	0.3125	0.078125	49	3.2488114125	1.0444976161	0.0048828125	6.6607569615	0.3076171875	0	0	1			6.92
191111_01-02_600components-0290	21	0.0007871855	-2.90910336210965E-09	-0.009147324	0.0219192156	0														658.991733257	772.9817501931	567.1214609176	1200.2334337256	0.1814979202	-2.0240599481	1.6627121847	0.4464676493	2	0.3407836665	1.0511205191	39	2.4658299962	0.666969455	0.0126644488	4.266574371	0.3281192177	0	0	1			6.92
191111_01-02_600components-0291	21	0.0007871858	1.45402359164002E-09	-0.0101751551	0.0292035843	0														658.7786333997	771.530103738	553.7447557473	778.4119445496	0.2165869799	-1.8827896703	2.1280187559	0.4464199313	1	0.3407836665	0.6815673329	46	2.7533183057	0.8300099411	0.0069053397	4.6590878009	0.3338783268	0	0	1			6.92
191111_01-02_600components-0292	21	0.000787185	-4.35486237256144E-09	-0.0147337995	0.0173321732	0														658.9732472176	772.2388063139	554.0903192225	1183.1672084913	0.1854402262	-2.2145037072	2.2458741264	0.4461568853	2	0.2865637635	1.146255054	30	2.6683085968	0.5644670168	0.0232267015	4.7972270211	0.263337062	0	0	1			6.92
191111_01-02_600components-0293	21	0.0007871846	-1.52228543934281E-09	-0.0084800935	0.013499048	0														659.2414224061	772.0199672705	587.5617604683	1085.3162539088	0.1988454	-2.050451005	2.4503684113	0.4460128676	2	0.3716272234	0.7432544469	37	2.8985803089	0.8482389622	0.0164237581	4.8389164621	0.3552034653	0	0	1			6.92
191111_01-02_600components-0294	21	0.000787185	1.54339278970266E-09	-0.0099053635	0.009317124	0														658.6640985955	771.4504232901	589.9242934388	886.2653106435	0.2167155268	-1.9155825085	1.9382678342	0.4459586321	1	0.3716272234	0.8838834765	51	2.821105741	1.001941343	0.0048828125	4.8434517633	0.3667444109	0	0	1			6.92
191111_01-02_600components-0295	21	0.0007871854	-1.44279419862326E-09	-0.0077157783	0.0119033065	0														659.0798769582	772.3196482137	372.6816912247	1026.8185330037	0.1813236144	-2.0431257003	1.8959275287	0.4459567937	1	0.3407836665	0.8838834765	46	2.6724311012	0.7655273425	0.0069053397	5.2094121517	0.3338783268	0	0	1			6.92
191111_01-02_600components-0296	21	0.0007871851	-4.05389580982508E-10	-0.0086553978	0.0287580375	0														659.6927734075	772.3919804042	550.0742218272	1021.483874244	0.2206185623	-2.124402312	1.8704225501	0.4459302509	1	0.3407836665	1.146255054	50	2.3517974122	0.85568332	0.0048828125	4.6802731659	0.335900854	0	0	1			6.92
191111_01-02_600components-0297	21	0.0007871861	1.23244258490376E-09	-0.0084585931	0.0169094578	0														659.3004997731	772.2137317993	543.9266979802	960.8159129903	0.2013049497	-2.1327268395	1.9826048225	0.4458892985	2	0.3125	1.146255054	31	2.5208551657	0.6069855244	0.0232267015	3.8084982234	0.2892732985	0	0	1			6.92
191111_01-02_600components-0298	21	0.0007871854	1.56361480800614E-09	-0.0120149303	0.0136599078	0														658.703266277	771.257305672	519.7498011239	943.2621981459	0.1841206631	-1.9423694056	1.6790358821	0.4458889512	1	0.3716272234	0.9638817659	51	2.4844146637	0.7918005649	0.0048828125	4.5123158648	0.3667444109	0	0	1			6.92
191111_01-02_600components-0299	21	0.000787185	-1.69416204920005E-09	-0.0117586203	0.0104953786	0														658.0652758327	771.3646780108	527.5089026168	1278.6829139773	0.2004205645	-2.2024498564	1.9316561808	0.4457951095	1	0.3407836665	0.4419417382	50	2.7500690375	0.9572196889	0.0048828125	4.9144000652	0.335900854	0	0	1			6.92
191111_01-02_600components-0300	21	0.0007871846	-0.000000004	-0.0119595576	0.0095242172	0														658.774411598	771.4671897007	535.6737544303	1347.0069738665	0.1623853204	-2.0148408709	2.170825842	0.4457895207	1	0.3407836665	0.9638817659	50	2.9672524028	0.8432544026	0.0048828125	4.5841367601	0.335900854	0	0	1			6.92
191111_01-02_600components-0301	21	0.0007871849	1.65048650766984E-09	-0.008950769	0.0124423071	0														658.5997503514	772.0774567428	510.6041862747	1095.673610404	0.1921043182	-2.2947621519	2.1939007994	0.4457605758	1	0.3125	0.8105247217	49	2.7587271527	0.8485845736	0.0048828125	4.3885408536	0.3076171875	0	0	1			6.92
191111_01-02_600components-0302	21	0.0007871856	2.92539203021563E-10	-0.0096824749	0.0117311097	0														658.7491083941	771.9793531722	561.9475451218	1110.8579498032	0.2067859532	-1.8906607805	1.6731729636	0.4457345755	2	0.4052623608	0.8105247217	43	3.0593500381	1.0205016502	0.0106494896	5.948691012	0.3946128713	0	0	1			6.92
191111_01-02_600components-0303	21	0.0007871853	2.92289478171099E-09	-0.0180881422	0.0094705102	0														658.797743459	771.5979959637	416.5466835049	1004.0933159576	0.181527595	-1.9026984081	1.9288687235	0.4456199855	1	0.4052623608	0.0602426104	52	2.184162608	0.7145681048	0.0048828125	3.8515159636	0.4003795483	0	0	1			6.92
191111_01-02_600components-0304	21	0.0007871849	1.83651906216007E-09	-0.013553873	0.0125804021	0														658.6291820802	770.9950494361	502.4238024408	1214.2509855082	0.1753554325	-2.0289156889	2.3882694396	0.4455778436	1	0.4052623608	0.7432544469	52	2.242594784	0.6628095565	0.0048828125	4.3357656629	0.4003795483	0	0	1			6.92
191111_01-02_600components-0305	21	0.000787185	-5.35337584546385E-10	-0.011966815	0.0090457618	0														659.4451706743	771.3146596751	606.201456389	1492.5257411474	0.2053131775	-2.266387133	1.7192975122	0.4454363089	2	0.3125	0.6815673329	31	2.8476740495	0.6835057376	0.0232267015	4.851204306	0.2892732985	0	0	1			6.92
191111_01-02_600components-0306	21	0.0007871853	2.65317432823345E-09	-0.0366285983	0.0098140556	0														659.3047498424	772.0041254183	503.5749722123	1135.5992047535	0.1755903983	-1.9294440694	1.8889527143	0.4452908802	2	0.3125	1.146255054	29	2.079648628	0.3870058863	0.0276213586	3.0961034002	0.2848786414	0	0	1			6.92
191111_01-02_600components-0307	21	0.000787185	-5.74015037169123E-10	-0.0165977528	0.0162527904	0														658.1169609588	771.8381677584	612.4936242341	1306.7011261739	0.1739204611	-1.9293027573	2.0984232915	0.4452394845	2	0.3407836665	0.9638817659	34	2.1127622486	0.5208252421	0.01953125	3.1819900477	0.3212524165	0	0	1			6.92
191111_01-02_600components-0308	21	0.000787185	3.56570047231017E-09	-0.0092409738	0.0226016865	0														660.8953892583	771.4716926643	524.2848704643	802.5258006005	0.2689031405	-2.0427875092	1.7915781035	0.4450365845	3	0.3125	0.6815673329	33	3.7536061845	1.1631414006	0.01953125	7.2899323099	0.29296875	0	0	1			6.92
191111_01-02_600components-0309	21	0.0007871853	1.77866856815248E-09	-0.0092908111	0.0133155303	0														658.7751231802	771.7007681645	568.7076765358	1245.5923288402	0.1874069453	-1.9363809421	2.1874397295	0.4449893972	1	0.4419417382	0.8838834765	53	2.2065128991	0.7529870616	0.0048828125	3.0760770378	0.4370589257	0	0	1			6.92
191111_01-02_600components-0310	21	0.0007871846	-1.48297297226239E-09	-0.0162599226	0.0165218441	0														658.657207875	771.6982661302	525.4033959155	1453.1081648175	0.1797119925	-2.0693141488	2.0645966228	0.4449670319	1	0.3407836665	0.1858136117	46	2.7491093385	0.75464055	0.0069053397	4.4123894656	0.3338783268	0	0	1			6.92
191111_01-02_600components-0311	21	0.000787185	-1.85444835456197E-09	-0.0163961841	0.0164079741	0														658.2615812504	771.2087286245	595.4092492996	1502.1036526957	0.1785678313	-1.9977561082	1.9317107055	0.4449453165	1	0.4052623608	0.0602426104	52	2.5889987011	0.8260570637	0.0048828125	5.187428847	0.4003795483	0	0	1			6.92
191111_01-02_600components-0312	21	0.0007871853	6.91709475537725E-10	-0.0091007069	0.0096212791	0														658.4670147539	771.5720659243	516.4409697281	1148.4130634997	0.1768274314	-2.1632464894	1.7074039484	0.4449116185	2	0.3716272234	1.146255054	42	2.4220344528	0.7022712735	0.0106494896	3.4673921754	0.3609777339	0	0	1			6.92
191111_01-02_600components-0313	21	0.0007871855	2.4211239664193E-09	-0.0087961307	0.0114770753	0														659.1732090054	771.9251900077	556.539211182	1128.0293683442	0.182541648	-1.9881747239	1.6445920654	0.4448914054	3	0.3125	0.8838834765	35	2.4905881094	0.6763527341	0.0164237581	4.3940681426	0.2960762419	0	0	1			6.92
191111_01-02_600components-0314	21	0.0007871849	-5.83708764168259E-11	-0.0130107586	0.0162389548	0														658.3708103563	772.534593815	537.0992989219	1187.8972463471	0.1705352674	-2.0182299019	1.9687034382	0.4448429239	2	0.3716272234	1.0511205191	32	2.2866140301	0.5752037818	0.0253288976	3.3648723495	0.3462983259	0	0	1			6.92
191111_01-02_600components-0315	21	0.0007871859	1.51817007962589E-09	-0.0122721019	0.0101580605	0														658.7939314034	772.0968027364	513.4296634731	1511.1791134246	0.1880379089	-1.8623128029	2.3046133757	0.4448371876	2	0.4052623608	0.4419417382	50	2.4779655896	0.7086698363	0.0058066754	4.4452443436	0.3994556855	0	0	1			6.92
191111_01-02_600components-0316	21	0.0007871847	-1.06867803084322E-09	-0.0115324112	0.0318652516	0														658.9664360123	771.8063780261	509.762594098	1022.1041077295	0.1519292959	-2.597779378	2.0131663434	0.4447742882	1	0.3407836665	0.1858136117	50	2.4852490493	0.5865206127	0.0048828125	4.3945972155	0.335900854	0	0	1			6.92
191111_01-02_600components-0317	21	0.0007871852	-2.67544483210749E-09	-0.0125831627	0.0142140299	0														659.5119105949	772.2706065221	594.2269239098	1362.1693548288	0.2043011713	-1.9073250409	1.9604128465	0.4447282216	1	0.4052623608	0.6815673329	52	2.6989314876	0.9870811584	0.0048828125	5.8641535184	0.4003795483	0	0	1			6.92
191111_01-02_600components-0318	21	0.0007871851	2.57898930200193E-09	-0.0266346289	0.0144059974	0														659.9278045275	770.9871851403	467.2847023549	1508.3707199224	0.2290499697	-1.9843785708	1.9199896623	0.4446814648	1	0.3716272234	0.4819408829	51	2.6592399138	1.0729162121	0.0048828125	5.0398621729	0.3667444109	0	0	1			6.92
191111_01-02_600components-0319	21	0.0007871852	-0.000000002	-0.0150937017	0.0092732537	0														658.0564841527	772.5807750934	470.3107246672	1236.3844239674	0.1626384888	-2.0160919928	2.0586275675	0.4446602209	1	0.3716272234	0.6815673329	51	2.1361188801	0.5717565628	0.0048828125	3.7995108682	0.3667444109	0	0	1			6.92
191111_01-02_600components-0320	21	0.0007871856	1.65641487205195E-09	-0.0091204452	0.0261220068	0														658.5862838831	772.728831158	534.1002001625	913.8440843443	0.2033462223	-1.7765183513	2.2018880615	0.4446321951	1	0.3125	0.9638817659	49	2.5295143873	0.7493350436	0.0048828125	4.2583762931	0.3076171875	0	0	1			6.92
191111_01-02_600components-0321	21	0.0007871852	1.7589372698479E-11	-0.0094925437	0.0334448884	0														658.5718134964	772.4965422528	522.1863519998	915.6589026157	0.1638511359	-2.1410911519	1.8599271954	0.4446009166	1	0.3407836665	1.146255054	50	2.122216957	0.5875118898	0.0048828125	3.1398268589	0.335900854	0	0	1			6.92
191111_01-02_600components-0322	21	0.0007871856	1.43289584772499E-10	-0.0114002227	0.015967719	0														657.7916350566	772.7977911389	457.0047935433	1522.6657180806	0.1600398445	-1.7441406006	2.1017185867	0.4445739666	1	0.3716272234	0.1703918332	50	2.4068583486	0.6208968669	0.0053247448	3.6374381804	0.3663024786	0	0	1			6.92
191111_01-02_600components-0323	21	0.0007871852	-1.66450740838372E-09	-0.0084870577	0.0107174932	0														658.8363168786	771.0125149447	544.176827365	1033.9006679326	0.1870759251	-2.2534252367	1.8572245424	0.4445459228	2	0.3716272234	0.8105247217	44	2.3740379145	0.6975698971	0.0089551176	4.2079057286	0.3626721058	0	0	1			6.92
191111_01-02_600components-0324	21	0.0007871848	1.56876510799948E-09	-0.0103626909	0.0127683938	0														659.0318261233	771.7221806532	516.4497083273	1214.6126308897	0.1924187954	-1.6566271463	1.7835297648	0.4445147636	3	0.3125	1.0511205191	33	2.8613066415	0.7030874272	0.01953125	5.3311194976	0.29296875	0	0	1			6.92
191111_01-02_600components-0325	21	0.0007871855	2.42555892367919E-09	-0.0148942696	0.0135054106	0														658.3321466347	772.6983769741	601.2494880971	1322.2353389694	0.1774923123	-1.7758358868	2.235915272	0.4443924127	1	0.4052623608	0.0851959166	51	2.3055785814	0.6431653336	0.0053247448	3.9691717377	0.399937616	0	0	1			6.92
191111_01-02_600components-0326	21	0.000787184	-8.01597535654766E-10	-0.0095941812	0.0101694593	0														658.9505808291	771.3172716606	627.2984681166	1367.874128521	0.1794625548	-1.9205980787	2.0099121926	0.4443798479	1	0.4052623608	0.1013155902	52	2.5614741075	0.7721005335	0.0048828125	4.8579846161	0.4003795483	0	0	1			6.92
191111_01-02_600components-0327	21	0.0007871851	1.37731625884191E-10	-0.0121354658	0.0089100325	0														659.6328049118	772.3467460158	596.2465466504	1495.5154937696	0.1975505001	-2.089984634	1.8676013054	0.4442686289	1	0.3407836665	0.9638817659	50	2.6473480211	0.889289133	0.0048828125	5.9137273681	0.335900854	0	0	1			6.92
191111_01-02_600components-0328	21	0.0007871857	-8.67153653842045E-10	-0.0082487881	0.0108999724	0														658.5610406757	771.987635686	587.5105942909	1513.5881882739	0.1775954989	-2.0913150029	2.0460900096	0.4442673383	1	0.4419417382	0.7432544469	53	2.3392468708	0.8430241968	0.0048828125	4.931449447	0.4370589257	0	0	1			6.92
191111_01-02_600components-0329	21	0.0007871853	-8.47910412682699E-10	-0.0131833226	0.0107676207	0														658.5220492576	772.0964551816	586.5764593338	1502.1515867455	0.1903720845	-1.865318814	1.984357472	0.4442179424	1	0.3716272234	0.8105247217	51	2.7958941961	0.947729584	0.0048828125	5.1614992541	0.3667444109	0	0	1			6.92
191111_01-02_600components-0330	21	0.0007871853	0.000000001	-0.0108868206	0.0111127658	0														659.9899128933	772.0100201835	534.3743428681	1248.8385186158	0.2082176953	-1.9700031758	2.5580990789	0.4441795875	1	0.3407836665	0.9638817659	37	2.612813894	0.7208721273	0.0150606526	5.0550319747	0.3257230139	0	0	1			6.92
191111_01-02_600components-0331	21	0.0007871854	-0.000000001	-0.0085450538	0.0149492631	0														658.9204997469	772.1633523585	603.9337024147	974.972356513	0.1807885183	-1.9068905965	2.2215836991	0.4441730093	1	0.3716272234	1.0511205191	44	2.4302276403	0.7540318346	0.0089551176	4.564201768	0.3626721058	0	0	1			6.92
191111_01-02_600components-0332	21	0.0007871856	1.60664591712363E-09	-0.0093046748	0.0134789759	0														658.7139900772	771.6933247178	599.8035172645	1260.4297382537	0.1729063799	-1.8235113616	2.0924299689	0.4441513423	1	0.3716272234	0.625	51	2.4984182406	0.813121869	0.0048828125	4.6994389412	0.3667444109	0	0	1			6.92
191111_01-02_600components-0333	21	0.0007871849	-1.74753533388232E-10	-0.011095681	0.0087491073	0														660.8334984695	771.9755094705	609.6848815776	929.1326394276	0.3125852666	-1.8415284652	2.4611217223	0.444132089	2	0.2865637635	0.625	37	4.1773479451	1.3802203289	0.0126644488	8.0333521483	0.2738993147	0	0	1			6.92
191111_01-02_600components-0334	21	0.0007871843	-3.08203304966988E-09	-0.01130589	0.0102137249	0														659.468289672	771.8040185073	636.0776724495	1490.6269612627	0.2104315796	-2.1591192496	2.1775905686	0.4441082538	1	0.4052623608	0.8105247217	44	2.5179333536	0.7971999574	0.009765625	4.7075573679	0.3954967358	0	0	1			6.92
191111_01-02_600components-0335	21	0.0007871853	1.50027321039246E-09	-0.0082080095	0.011775223	0														659.3653336491	771.9674653732	551.9707894658	1374.24781853	0.1837364723	-1.8403048045	1.9473080679	0.4441075975	1	0.3407836665	0.1432818818	50	2.6223678716	0.7166996916	0.0048828125	4.635043153	0.335900854	0	0	1			6.92
191111_01-02_600components-0336	21	0.0007871852	1.33643270660603E-09	-0.0124721844	0.0100876488	0														658.8378062717	772.1155893344	548.1585740503	1498.8561017978	0.1625396786	-1.7262098693	1.9084971455	0.4439464941	1	0.3407836665	0.1313900649	47	2.5971151212	0.6205517121	0.0063322244	4.6457294436	0.3344514421	0	0	1			6.92
191111_01-02_600components-0337	21	0.0007871853	9.36807929241215E-10	-0.0099541127	0.0133149104	0														659.555272059	772.159328065	532.9014194095	1229.1717765763	0.1632433801	-2.3344715963	1.9665885342	0.4439388059	1	0.4052623608	0.625	52	2.420737615	0.6263477688	0.0048828125	5.202575003	0.4003795483	0	0	1			6.92
191111_01-02_600components-0338	21	0.0007871858	1.07836611383149E-09	-0.0082268947	0.014540604	0														659.7412417456	772.5347462285	561.4354933699	959.3349422191	0.1884870269	-1.8894316739	1.8421606466	0.4438505335	2	0.3716272234	0.625	32	2.6276430357	0.6237477861	0.0253288976	5.4008200926	0.3462983259	0	0	1			6.92
191111_01-02_600components-0339	21	0.0007871851	-8.82725293114974E-10	-0.0115244667	0.0117295053	0														658.949982622	771.5550954902	531.1036687241	1233.1356190812	0.2034737534	-2.1475681862	2.0177175815	0.4438440739	2	0.3716272234	0.8838834765	31	2.4432758599	0.6922657381	0.0276213586	4.4343414605	0.3440058648	0	0	1			6.92
191111_01-02_600components-0340	21	0.0007871852	-7.48263191512102E-10	-0.0092248465	0.0111232513	0														658.4505645392	772.4383313715	597.6461664651	1497.5277466014	0.1501847412	-2.1191897509	1.9875829657	0.4438056267	1	0.3407836665	0.8838834765	28	1.9975897982	0.3542176847	0.0328475162	3.3039887162	0.3079361502	0	0	1			6.92
191111_01-02_600components-0341	21	0.0007871853	0.000000001	-0.0090967382	0.0084655377	0														658.6427653532	771.9824649582	602.4822437314	1479.9365647648	0.1782264766	-1.9677342616	1.7734298532	0.443790398	1	0.3716272234	0.1013155902	51	2.6310628242	0.7330668317	0.0048828125	4.3156748466	0.3667444109	0	0	1			6.92
191111_01-02_600components-0342	21	0.000787186	-3.24375008422353E-09	-0.0114558601	0.0127980065	0														658.5428447342	772.2871366379	602.3566211596	1310.3196682008	0.1927071431	-2.0595520954	2.0719056459	0.4437281576	1	0.3407836665	0.8838834765	50	2.482628536	0.7429113249	0.0048828125	3.8620702362	0.335900854	0	0	1			6.92
191111_01-02_600components-0343	21	0.0007871851	0.000000001	-0.0105442597	0.0102781446	0														658.7605627639	770.7536737813	389.6953026589	798.0769395574	0.150573303	-2.0458649287	2.2140201003	0.443715547	1	0.4052623608	0.15625	52	2.5219758286	0.6633332097	0.0048828125	3.7513955077	0.4003795483	0	0	1			6.92
191111_01-02_600components-0344	21	0.0007871851	-2.3284786947719E-09	-0.0103119448	0.0092495229	0														659.0117217457	770.7022545382	520.3013217848	1296.0553587181	0.1739803828	-1.5357973153	1.9355862858	0.443701551	1	0.3716272234	0.7432544469	51	2.5843561642	0.8914403532	0.0048828125	5.2928191675	0.3667444109	0	0	1			6.92
