exp_ic	age	spatial.std	spatial.avg	spatial.min	spatial.max	spatial.n.domains	spatial.COMall.x	spatial.COMall.y	spatial.COMdom.x	spatial.COMdom.y	region.orient	threshold.area	mass.total	mass.region	region.majmin.ratio	region.extent	threshold.perc	region.centroid.1	region.centroid.0	mass.perc	region.eccentricity	region.minaxis	region.majaxis	temporal.autocorr	temporal.min	temporal.max	temporal.std	temporal.n.freq	freq.range.high	freq.maxsnr.freq	length	freq.avgsnr	freq.integrate	freq.range.low	freq.maxsnr	freq.rangesz	artifact	signal	noise	hemodynamic	movement	res
171211_01-02_600components-0463	22	0.0008363833	-5.75735925584986E-09	-0.008486358	0.0134866119	0	850.4603117287	722.0477185771	982.7512360142	430.9309044079														0.217715818	-1.8678241209	2.1818426904	0.3802602357	2	0.4819408829	0.5255602595	42	1.9772399537	0.5525883337	0.0138106793	3.376095963	0.4681302036	0	0	1			6.73
171211_01-02_600components-0464	22	0.000836384	2.32424038457183E-09	-0.0097976055	0.0231737492	0	850.4098162318	722.4269885717	928.9496609292	456.7572032715														0.2344724294	-1.7589323554	2.2926680989	0.3802445479	2	0.3407836665	1.0511205191	31	1.9694392356	0.5102637468	0.0253288976	2.7649421607	0.3154547689	0	0	1			6.73
171211_01-02_600components-0465	22	0.0008363845	-1.45053985630777E-09	-0.0102407985	0.0160067246	0	849.8157418029	721.9712349738	1003.2347587483	358.0636872494														0.2366098246	-2.2185726088	2.2528240833	0.3801265461	1	0.4052623608	0.573127527	51	2.2782732029	0.8744188499	0.0053247448	3.7547839806	0.399937616	0	0	1			6.73
171211_01-02_600components-0466	22	0.0008363843	1.13559482061479E-09	-0.0091388465	0.026701827	0	850.0696776517	722.0789410943	1077.9620180226	215.3640305834														0.2363517646	-2.2468397536	1.5498901739	0.3801191332	1	0.3407836665	0.0851959166	50	2.9337651054	0.9818291196	0.0048828125	7.5791119411	0.335900854	0	0	1			6.73
171211_01-02_600components-0467	22	0.0008363847	-2.07492727750685E-09	-0.0111001245	0.0088633155	0	851.1682982114	722.9936548084	1130.6991585713	982.1631071835														0.1829235134	-2.0936196624	1.8279409512	0.380077745	2	0.3716272234	0.3716272234	43	2.0488030197	0.5053428333	0.009765625	3.0067173016	0.3618615984	0	0	1			6.73
171211_01-02_600components-0468	22	0.0008363844	-2.13959269607784E-10	-0.0142363141	0.0292258694	0	851.2240104593	722.5272479142	1055.3527663242	300.5267823465														0.2119634715	-1.8486924779	2.1241201219	0.3800493788	2	0.4052623608	0.625	37	2.3551977901	0.7492073528	0.0179102352	3.2013310882	0.3873521256	0	0	1			6.73
171211_01-02_600components-0469	22	0.0008363845	3.38695643231493E-09	-0.0100007618	0.018628061	0	849.7419061707	722.6439887086	1095.4937681245	716.2922131814														0.2172442949	-2.0490309497	2.562157223	0.3800213433	1	0.4052623608	0.8838834765	52	2.4681779086	0.8079494487	0.0048828125	3.9650145713	0.4003795483	0	0	1			6.73
171211_01-02_600components-0470	22	0.0008363844	1.96996159009826E-10	-0.0101779963	0.0137273395	0	849.9821877885	722.9788727362	1065.5837565471	389.9401257846														0.2150614649	-2.3001040904	2.1553023615	0.380013817	1	0.573127527	0.0506577951	56	2.2095851631	0.8107295879	0.0048828125	3.9472992063	0.5682447145	0	0	1			6.73
171211_01-02_600components-0471	22	0.0008363841	-3.38097809046682E-09	-0.0095387133	0.0163603032	0	850.5677749151	723.1850180601	802.7596373922	848.6310855725														0.1889622038	-1.9991990791	1.7202231132	0.3797017476	1	0.4052623608	0.573127527	52	1.8977511765	0.5813068038	0.0048828125	2.909279604	0.4003795483	0	0	1			6.73
171211_01-02_600components-0472	22	0.0008363849	2.47977533490279E-09	-0.0079968057	0.0148745814	0	850.5423700311	722.5474115345	1081.9442709356	474.812703119														0.193566893	-2.4190204906	2.0741936383	0.3796327303	1	0.4052623608	0.078125	52	1.9796313706	0.5444372642	0.0048828125	3.842532118	0.4003795483	0	0	1			6.73
171211_01-02_600components-0473	22	0.0008363856	-1.15111148797993E-09	-0.0133549164	0.0110509807	0	850.0715758671	723.0395159084	1197.285374374	649.5818252241														0.2287885383	-2.2843066576	2.4121387988	0.3796180652	1	0.4419417382	0.4819408829	46	2.4112805395	0.7614528181	0.0089551176	5.4160881957	0.4329866206	0	0	1			6.73
171211_01-02_600components-0474	22	0.0008363846	-0.000000008	-0.0112870691	0.0092310192	0	849.8395845306	723.6054855799	1186.4108403248	695.8897946888														0.1779660247	-2.1650967133	1.8479280005	0.3795015123	1	0.4419417382	0.4419417382	53	2.0596745056	0.6277353863	0.0048828125	3.621659397	0.4370589257	0	0	1			6.73
171211_01-02_600components-0475	22	0.0008363843	5.20215324749858E-09	-0.0085602777	0.0145982346	0	850.9405771615	722.6120901972	1168.9268386791	716.2074685894														0.211418218	-1.7109731678	1.9212934463	0.3794460068	1	0.3125	0.7432544469	33	2.1711105538	0.5440104041	0.01953125	2.7837588002	0.29296875	0	0	1			6.73
171211_01-02_600components-0476	22	0.0008363842	0.000000001	-0.0122412831	0.0112351659	0	850.1501006829	722.8109448212	1123.4210105983	1038.6794684441														0.2263091591	-2.5688801958	1.8706688353	0.3794416211	1	0.4819408829	0.5255602595	54	2.3304710887	0.9286312122	0.0048828125	4.4326786767	0.4770580704	0	0	1			6.73
171211_01-02_600components-0477	22	0.0008363848	-4.83500550901307E-10	-0.0573496578	0.0112675358	0	849.888521367	722.4305864823	1109.7855277904	398.0902693927														0.2093012318	-2.5147924249	1.7830043446	0.3793491093	2	0.4052623608	0.573127527	39	2.3851494165	0.6007002621	0.0150606526	3.7554829832	0.3902017082	0	0	1			6.73
171211_01-02_600components-0478	22	0.0008363848	4.21890668437038E-09	-0.0087494388	0.0122918198	0	849.5918504292	722.3195303702	1102.3798237916	300.6586689577														0.2480808289	-1.7718028322	2.4599442283	0.3793042973	1	0.4419417382	0.4419417382	52	2.487230015	0.8815072813	0.0053247448	4.4163154381	0.4366169935	0	0	1			6.73
171211_01-02_600components-0479	22	0.0008363843	-3.82266155976651E-10	-0.008521241	0.0094456545	0	851.1219765758	722.5764348073	1262.6337803493	215.5328822012														0.2239471986	-2.0015288642	2.6447347653	0.3793016165	2	0.4052623608	0.3716272234	48	2.3244440156	0.7153430839	0.0069053397	3.9698834169	0.3983570212	0	0	1			6.73
171211_01-02_600components-0480	22	0.0008363845	3.2567704949731E-09	-0.0090244727	0.0087531826	0	850.4823156662	722.4974826497	1131.0886605752	1336.5221809459														0.2047509279	-1.8888748361	1.8550231338	0.3791574615	1	0.4419417382	0.1104854346	48	2.3289089784	0.660235651	0.0075303263	3.2571712352	0.4344114119	0	0	1			6.73
171211_01-02_600components-0481	22	0.0008363835	-3.34843606471449E-09	-0.0108528269	0.0115726512	0	850.9708368157	723.0495363583	1040.1035364863	638.6837270751														0.2213007232	-1.7852543446	1.8856292596	0.3790795556	1	0.4052623608	0.4819408829	52	2.4629439967	0.9539033971	0.0048828125	4.7289985707	0.4003795483	0	0	1			6.73
171211_01-02_600components-0482	22	0.0008363842	2.33550030630208E-09	-0.0082115979	0.0121028817	0	850.841245884	723.2711505356	923.1461427629	845.9675052584														0.1767524801	-2.265098508	1.7560743471	0.3790209436	1	0.4419417382	0.0716409409	53	1.9783493527	0.5523275461	0.0048828125	3.2984095665	0.4370589257	0	0	1			6.73
171211_01-02_600components-0483	22	0.0008363847	-1.09711072972695E-10	-0.0088335586	0.0275145215	0	849.7399049196	722.1340713006	1053.3223658944	267.8994182455														0.2199447049	-1.849674878	2.3600740533	0.3789189969	2	0.4052623608	1.4865088938	40	2.4045545809	0.7989259537	0.0138106793	3.2995958254	0.3914516815	0	0	1			6.73
171211_01-02_600components-0484	22	0.0008363845	-7.67457974559777E-10	-0.0107703713	0.0100017318	0	850.9825565971	723.1645443917	1136.7467787539	820.8104205619														0.1915197823	-1.9631169063	2.2153967592	0.3789062165	1	0.3407836665	1.25	45	1.956473261	0.4497888444	0.0075303263	3.1588485232	0.3332533402	0	0	1			6.73
171211_01-02_600components-0485	22	0.0008363838	4.52377512010775E-09	-0.0104040476	0.0431627609	0	850.7548543919	723.2941232418	1125.1256015495	420.3059430802														0.2025217976	-2.0837076398	1.9842659386	0.3787506202	2	0.3716272234	0.6815673329	51	2.1587587395	0.5675701647	0.0048828125	3.4678327139	0.3667444109	0	0	1			6.73
171211_01-02_600components-0486	22	0.0008363834	3.17642208656565E-10	-0.0082915756	0.0090510452	0	849.9569506513	722.9287517894	1084.8199064772	303.7415600723														0.1980980345	-1.6627100823	2.1998205414	0.3787104885	1	0.4419417382	0.4419417382	46	2.4575314779	0.7359282013	0.0089551176	4.1401487047	0.4329866206	0	0	1			6.73
171211_01-02_600components-0487	22	0.0008363849	1.38306068152317E-09	-0.0089849695	0.0088806711	0	850.431184466	722.7115559241	1130.1892293661	1009.5643185522														0.22414954	-1.9833807096	2.1030166414	0.3787085422	2	0.4819408829	1.25	48	2.0367451475	0.82023536	0.0082118791	3.0545548147	0.4737290039	0	0	1			6.73
171211_01-02_600components-0488	22	0.0008363842	3.213047159227E-10	-0.0207207253	0.0092240528	0	850.4394274431	722.8242526808	1211.0451510116	494.9444457959														0.1944460178	-2.0764032629	1.8961463165	0.3785962457	1	0.3716272234	0.8105247217	33	2.3675874973	0.6339636182	0.0232267015	3.4957990703	0.348400522	0	0	1			6.73
171211_01-02_600components-0489	22	0.000836385	4.17636023772386E-09	-0.0154389921	0.008725617	0	851.3620621074	722.8890511706	1057.3422308295	1354.9546404209														0.1718165715	-1.7123406819	2.172424536	0.3785650113	1	0.4819408829	0.0929068059	54	2.2626654146	0.6012735867	0.0048828125	4.3784461917	0.4770580704	0	0	1			6.73
171211_01-02_600components-0490	22	0.0008363844	-2.60461462225096E-09	-0.0093853904	0.0146316961	0	850.943985528	722.8874848536	1032.9884503585	550.2144082738														0.2147536348	-1.9360507488	2.8048432766	0.3784903647	2	0.4052623608	0.6815673329	44	2.1727863856	0.7138305899	0.009765625	4.2579845895	0.3954967358	0	0	1			6.73
171211_01-02_600components-0491	22	0.0008363842	1.89296329144892E-09	-0.0406174305	0.0118923089	0	850.7989753582	723.4304835306	1232.0800234113	106.3246693876														0.1862798452	-2.1923320593	1.7781389072	0.3784059759	2	0.4419417382	0.7432544469	41	2.0437797733	0.5785351052	0.0138106793	3.6114199115	0.4281310589	0	0	1			6.73
171211_01-02_600components-0492	22	0.0008363845	-1.2711353656022E-09	-0.0099907629	0.0092866553	0	850.7678386817	723.0660890805	1100.6720435113	365.1572937372														0.1984815118	-1.8467961963	2.1898957213	0.3783047599	1	0.3716272234	0.078125	51	3.0151586439	0.8170931121	0.0048828125	13.1259819317	0.3667444109	0	0	1			6.73
171211_01-02_600components-0493	22	0.0008363844	9.28605976310313E-10	-0.0560739982	0.0093242288	0	851.6424703707	722.1519075611	1151.3683187805	114.0433428684														0.1738419373	-1.7323284083	1.6899186187	0.3782787227	2	0.3407836665	1.25	40	1.9288393751	0.4447451755	0.0116133507	3.0210483942	0.3291703157	0	0	1			6.73
171211_01-02_600components-0494	22	0.0008363834	-1.32967398313004E-10	-0.0176434193	0.0097804942	0	850.3703598916	722.6050608003	1204.7063300193	432.0500920533														0.1642066949	-2.630740266	2.3192814162	0.3780331795	1	0.4052623608	1.0511205191	43	2.1304875045	0.5311426979	0.0106494896	3.3211297205	0.3946128713	0	0	1			6.73
171211_01-02_600components-0495	22	0.0008363847	1.9042587843293E-09	-0.0099105615	0.016987682	0	850.8248463729	721.820895389	1009.8325276711	116.5977799591														0.1946065512	-1.9989731142	1.8308340345	0.3780057711	1	0.3716272234	0.7432544469	49	2.3841543305	0.7379077464	0.0058066754	3.7804434103	0.3658205481	0	0	1			6.73
171211_01-02_600components-0496	22	0.0008363844	-1.76565425315759E-09	-0.0093511637	0.0230441962	0	850.1652516544	721.3784543645	971.0501040316	293.7605711883														0.2055053006	-1.9766833062	2.001794234	0.3778952964	1	0.4419417382	0.0656950324	53	2.0854270379	0.6402602462	0.0048828125	4.4094509421	0.4370589257	0	0	1			6.73
171211_01-02_600components-0497	22	0.0008363844	-0.000000002	-0.0109064498	0.0097280632	0	850.011824605	722.8146156852	1184.4658227664	792.2995133221														0.1831490495	-2.5609212459	2.3521466372	0.3778925245	2	0.3407836665	1.4865088938	32	2.3819757802	0.5974676759	0.0232267015	2.9681131922	0.317556965	0	0	1			6.73
171211_01-02_600components-0498	22	0.0008363838	-8.04257078889578E-10	-0.0080166264	0.0408766263	0	850.5981822868	722.8872326023	927.441004374	797.1498077001														0.2152422197	-2.0113639286	1.8008982832	0.3778655662	1	0.4819408829	0.0552427173	54	2.0858316556	0.7174351407	0.0048828125	5.5285586199	0.4770580704	0	0	1			6.73
171211_01-02_600components-0499	22	0.0008363841	3.72254911964986E-09	-0.0166717843	0.010743286	0	851.8752880664	722.8894389555	1191.3691347947	252.1538859783														0.1475776913	-2.3850788783	2.2518104068	0.3778055349	1	0.4419417382	0.1313900649	53	1.9948151583	0.4065618707	0.0048828125	3.7181425208	0.4370589257	0	0	1			6.73
171211_01-02_600components-0500	22	0.0008363848	-7.40621126569053E-10	-0.0120362187	0.0098097506	0	850.0953412105	722.9620950967	1194.8171883267	792.1581048673														0.2210960851	-1.9325322132	2.1224921983	0.3777887391	1	0.4052623608	0.573127527	46	2.4966368197	0.8655406892	0.0082118791	4.432293745	0.3970504818	0	0	1			6.73
171211_01-02_600components-0501	22	0.0008363837	-2.10482564255104E-09	-0.0208688467	0.0102951589	0	849.5168257423	722.1694655524	1214.2528761979	459.8904766743														0.2181410233	-1.9310567968	1.8368256429	0.3777751001	1	0.4819408829	0.6815673329	35	2.3413032915	0.7484003052	0.0253288976	3.8882982215	0.4566119854	0	0	1			6.73
171211_01-02_600components-0502	22	0.0008363838	9.0691544416511E-11	-0.0092387249	0.0313290954	0	850.5810704172	722.7102157309	961.9972324128	520.2040499123														0.1554429301	-1.7301976879	2.3579183568	0.3777480088	2	0.4419417382	1.146255054	49	1.7450074666	0.4925601761	0.0069053397	3.3183559278	0.4350363986	0	0	1			6.73
171211_01-02_600components-0503	22	0.0008363847	-1.33809403180924E-09	-0.0156897811	0.0091067347	0	849.8327413101	722.3754076642	1223.5657646992	611.1414132659														0.2354595618	-1.7695191471	1.889915409	0.3776408418	1	0.4419417382	0.6815673329	53	2.6534334098	0.9390993804	0.0048828125	4.4764809415	0.4370589257	0	0	1			6.73
171211_01-02_600components-0504	22	0.0008363841	6.6610307261792E-09	-0.0090760431	0.0099641909	0	850.4712432166	723.1986606287	1078.6901373765	1089.7891731906														0.2211310533	-2.0201178705	2.7993167045	0.377464389	2	0.3716272234	1.4865088938	32	2.5276372112	0.7963618483	0.0253288976	3.8354978227	0.3462983259	0	0	1			6.73
171211_01-02_600components-0505	22	0.0008363839	-3.25469121419174E-09	-0.0098478306	0.0202361045	0	848.818288052	721.7731384214	1033.506697924	305.5649913905														0.262728364	-1.923294036	2.0177776014	0.3774444216	1	0.4052623608	0.078125	52	2.6964908602	1.1117347201	0.0048828125	5.1183548556	0.4003795483	0	0	1			6.73
171211_01-02_600components-0506	22	0.0008363844	-2.86542748138214E-09	-0.0097632993	0.0097555557	0	849.7177092476	722.7201638595	1005.8262316221	301.5711030921														0.2139345732	-1.8676564692	1.893721238	0.3773566102	1	0.4419417382	0.8105247217	52	2.3206932393	0.7361495645	0.0053247448	3.9040640223	0.4366169935	0	0	1			6.73
171211_01-02_600components-0507	22	0.0008363843	2.37861332726093E-09	-0.008981934	0.0101668193	0	850.4457513051	722.174394127	1060.7739410907	904.8693601469														0.1889651442	-1.6494600319	2.1109445356	0.377250449	1	0.4419417382	0.0716409409	53	2.7813018315	0.7400104923	0.0048828125	6.3547163741	0.4370589257	0	0	1			6.73
171211_01-02_600components-0508	22	0.0008363843	-4.39264598596166E-10	-0.0101578489	0.0093123681	0	851.032535484	723.0892251783	1173.0256411281	599.0151746139														0.1810759892	-1.785585785	2.0908663051	0.3772393123	1	0.4819408829	0.1104854346	54	2.7004977497	0.6565683072	0.0048828125	5.9532036019	0.4770580704	0	0	1			6.73
171211_01-02_600components-0509	22	0.0008363842	-2.26259906102369E-09	-0.0087994899	0.0082733796	0	851.000263804	723.2781730409	1240.9450689259	772.1548471408														0.1596941811	-2.0952488903	2.1176078962	0.3771415075	2	0.4819408829	0.5255602595	44	1.8396692091	0.4663482081	0.0116133507	2.6945990283	0.4703275322	0	0	1			6.73
171211_01-02_600components-0510	22	0.0008363844	-6.36434245926512E-09	-0.0080384742	0.0111856795	0	850.6051968154	722.3699135419	1143.5506100788	376.8264808891														0.1988225749	-2.2228913871	2.6066569397	0.3771202792	2	0.2865637635	1.0511205191	39	2.3190861893	0.5929852168	0.0106494896	5.0322799419	0.2759142739	0	0	1			6.73
171211_01-02_600components-0511	22	0.0008363845	-2.21122081036004E-09	-0.0093164434	0.0085015381	0	849.3696084531	722.6316345612	1139.5162794772	684.3985474194														0.237884901	-1.7420518201	2.6471212965	0.377087579	3	0.4052623608	0.7432544469	32	2.4765689233	0.7330267267	0.0276213586	4.2475610075	0.3776410022	0	0	1			6.73
171211_01-02_600components-0512	22	0.0008363845	-1.61980393052539E-09	-0.008781179	0.0190128656	0	850.0205014083	722.6303447201	978.2453301533	563.6424261409														0.2185671822	-2.1705935326	2.087993205	0.3767847115	2	0.4419417382	1.146255054	37	1.8655616623	0.5769141002	0.01953125	2.7851148518	0.4224104882	0	0	1			6.73
171211_01-02_600components-0513	22	0.0008363835	-1.93537643485715E-09	-0.0106260783	0.0169986781	0	850.9585480109	721.4107086571	980.4102001366	683.729971387														0.1708543337	-1.9678668173	1.773354763	0.3767099699	2	0.4819408829	0.573127527	34	1.9011179652	0.505519307	0.0276213586	2.7858517411	0.4543195243	0	0	1			6.73
171211_01-02_600components-0514	22	0.0008363843	-6.70355623880485E-09	-0.0075296826	0.025346026	0	850.4868061142	722.5680591788	940.8352347956	434.954858138														0.1988214466	-2.0179284469	1.9508540301	0.3765901415	1	0.4052623608	1.0511205191	52	2.0376843479	0.7532763449	0.0048828125	3.7908298129	0.4003795483	0	0	1			6.73
171211_01-02_600components-0515	22	0.0008363839	6.07672171930879E-10	-0.0087862712	0.0245648835	0	850.3568049798	722.6178345438	1104.3266462935	171.8950546536														0.1912344039	-1.7005220858	3.3613144801	0.3765229581	2	0.4419417382	0.6815673329	37	2.0416633044	0.6979163766	0.01953125	2.6279939889	0.4224104882	0	0	1			6.73
171211_01-02_600components-0516	22	0.0008363851	5.09930491608551E-09	-0.0096829454	0.0098413141	0	849.4112438488	722.5221381875	1015.5960490942	1032.2894054976														0.2369074743	-1.8950046294	1.798933426	0.3765007591	2	0.4819408829	0.625	38	2.3956859654	0.7513528856	0.01953125	4.0936087993	0.4624096329	0	0	1			6.73
171211_01-02_600components-0517	22	0.0008363851	-3.90739892627194E-09	-0.0123424571	0.0127898311	0	849.9850855366	723.0814467114	1132.9137699295	400.6048196043														0.1686055379	-3.1083270632	1.809883893	0.3763964042	2	0.4419417382	0.1432818818	45	1.840215466	0.454991267	0.009765625	2.8290537651	0.4321761132	0	0	1			6.73
171211_01-02_600components-0518	22	0.0008363837	-3.60859392637008E-09	-0.0091582194	0.0257871933	0	850.1673397543	722.6393790357	952.1122754904	530.8671653868														0.1835415244	-2.6078554294	2.7098670742	0.3763384551	1	0.4052623608	1.0511205191	34	2.3263387122	0.6202027162	0.0232267015	3.7895832571	0.3820356594	0	0	1			6.73
171211_01-02_600components-0519	22	0.0008363839	-6.89106665524117E-09	-0.0098804724	0.0150425961	0	851.1548596134	723.284999893	1068.5468438636	568.6350119357														0.1685728098	-1.698704861	2.4121862554	0.3761607591	1	0.573127527	0.0506577951	56	1.7964957052	0.4862845119	0.0048828125	2.7348364391	0.5682447145	0	0	1			6.73
171211_01-02_600components-0520	22	0.0008363845	-2.87002321087543E-09	-0.0095188089	0.0111963777	0	850.6146243924	722.1930344264	1193.7420113263	667.6237325198														0.1898151123	-1.9913297508	1.9266515241	0.3761416474	2	0.4052623608	0.625	35	2.200043409	0.6353582588	0.0212989792	3.296949953	0.3839633817	0	0	1			6.73
171211_01-02_600components-0521	22	0.0008363847	2.20286348789152E-09	-0.0115706835	0.0156253651	0	850.0497602162	722.4041058011	994.0966989413	1064.9900932312														0.1605727533	-2.5008146639	1.9134411234	0.3761105688	2	0.4052623608	0.573127527	36	2.180419585	0.5147189322	0.01953125	3.3964142432	0.3857311108	0	0	1			6.73
171211_01-02_600components-0522	22	0.0008363844	-1.8852325088166E-10	-0.0088638778	0.0520530965	0	849.6910221496	722.4114268551	1051.9997406168	494.3918923198														0.1899461147	-2.2456538853	1.6731597666	0.3760384774	1	0.3716272234	0.9638817659	51	2.3678722247	0.798240975	0.0048828125	5.4467964469	0.3667444109	0	0	1			6.73
171211_01-02_600components-0523	22	0.0008363839	1.80017511053409E-09	-0.0106892339	0.0108757103	0	849.0089798328	721.8978937036	1247.606800059	352.2029953796														0.222074048	-2.0730057957	1.988213069	0.376034979	3	0.4419417382	0.4419417382	38	2.519428314	0.8641784435	0.0179102352	3.8250144019	0.424031503	0	0	1			6.73
171211_01-02_600components-0524	22	0.0008363841	-2.60960590803128E-09	-0.0379962628	0.0137845606	0	850.613373619	723.3700186557	1147.7966350585	514.8011532862														0.169826068	-1.6955775251	2.0835052488	0.3760072434	2	0.4052623608	0.7432544469	36	2.2917757938	0.6334379658	0.01953125	3.4491237128	0.3857311108	0	0	1			6.73
171211_01-02_600components-0525	22	0.0008363843	-3.64876317766049E-09	-0.0104945962	0.0119307362	0	850.8765894722	723.36622848	1041.6078811386	758.0551323667														0.1713189268	-2.1571195157	1.9662871796	0.3759844403	1	0.4419417382	0.7432544469	50	1.9114875221	0.5653382286	0.0063322244	3.429270708	0.4356095139	0	0	1			6.73
171211_01-02_600components-0526	22	0.0008363844	1.68338220985893E-11	-0.0204467201	0.0098939441	0	850.261237801	722.8862054565	1204.1408817498	715.3198354612														0.1560239783	-1.8470408126	2.0877211846	0.3759683592	2	0.4819408829	1.25	39	1.7787864032	0.47585944	0.0179102352	2.2763805845	0.4640306477	0	0	1			6.73
171211_01-02_600components-0527	22	0.000836384	-1.14453378650584E-09	-0.0154522434	0.0108603296	0	850.2792876897	723.7199427052	1106.5540228492	622.7199499355														0.1521026753	-1.6672902477	2.3795839134	0.3759263213	2	0.4052623608	0.5255602595	44	2.2428970626	0.5844566461	0.009765625	3.6290434685	0.3954967358	0	0	1			6.73
171211_01-02_600components-0528	22	0.0008363849	1.06546627480822E-09	-0.0084627576	0.022490155	0	850.652015932	723.2372320688	1180.384498676	352.6614609114														0.1819507847	-2.0518815817	1.6482027244	0.3759072476	1	0.4419417382	0.8105247217	43	2.1255686241	0.6232096625	0.0116133507	3.4288114117	0.4303283875	0	0	1			6.73
171211_01-02_600components-0529	22	0.0008363841	-7.0240797564005E-10	-0.0102120446	0.0146028118	0	850.1709677283	722.8069824222	953.8723229126	607.2657061388														0.2013573314	-1.8364655919	2.3544076526	0.3758191664	2	0.3716272234	0.7432544469	36	2.6451935489	0.7451155018	0.0179102352	4.9675806192	0.3537169882	0	0	1			6.73
171211_01-02_600components-0530	22	0.0008363837	3.27111942161567E-09	-0.008665729	0.0167572388	0	850.1445080862	723.2346057947	1132.9874469368	480.1579636122														0.1527504503	-1.9502936778	2.1500212152	0.3757829875	2	0.4052623608	0.7432544469	34	1.7352320696	0.3790464131	0.0232267015	2.9685252813	0.3820356594	0	0	1			6.73
171211_01-02_600components-0531	22	0.0008363854	1.15791542338132E-09	-0.0256011617	0.0093771979	0	850.3958832729	722.24071691	1220.4723279141	493.6634846597														0.2053310646	-1.8699927577	2.0716779166	0.3757617195	2	0.4052623608	1.146255054	32	2.338991363	0.6996243877	0.0276213586	3.5101711755	0.3776410022	0	0	1			6.73
171211_01-02_600components-0532	22	0.0008363849	5.11380702899344E-09	-0.0139779736	0.0122905572	0	851.0959743732	722.6053793604	1238.9164065943	319.5355064386														0.1705801677	-1.8524626839	2.0596244054	0.3756933253	2	0.3407836665	1.25	44	2.2136675317	0.6148067824	0.0082118791	3.4308686659	0.3325717874	0	0	1			6.73
171211_01-02_600components-0533	22	0.0008363837	2.70726946702962E-09	-0.0098571798	0.008944508	0	849.5646377334	722.0484060707	1228.7859383153	256.0152923379														0.2332424421	-2.4971166006	1.8621861213	0.3755914405	2	0.3716272234	0.8105247217	35	2.9035032601	0.8878458667	0.01953125	5.9044074098	0.3520959734	0	0	1			6.73
171211_01-02_600components-0534	22	0.0008363836	-9.16543973879419E-10	-0.0087988275	0.0097184184	0	850.3262714199	722.8050906842	1132.0389274048	205.6769463988														0.2337269262	-2.0805273128	1.7806233515	0.3755369544	2	0.4419417382	0.7432544469	37	2.1841202737	0.7756273292	0.01953125	3.6916817087	0.4224104882	0	0	1			6.73
171211_01-02_600components-0535	22	0.0008363841	-3.82016179849081E-09	-0.0098898323	0.0309240844	0	851.5427311788	723.1481008179	1144.6180600936	255.5921147734														0.1421913184	-1.8412786822	1.9023214997	0.37553009	2	0.4419417382	0.7432544469	30	2.1150854255	0.5340397491	0.0358204704	3.2535019278	0.4061212678	0	0	1			6.73
171211_01-02_600components-0536	22	0.0008363837	-2.75929773344271E-09	-0.0091213929	0.0102190468	0	849.989567761	722.3437728348	1240.1709170927	240.9429389118														0.1892231166	-2.0057987846	1.7459533987	0.375497347	1	0.4819408829	0.8838834765	54	2.0780577245	0.7348966665	0.0048828125	3.733273982	0.4770580704	0	0	1			6.73
171211_01-02_600components-0537	22	0.0008363843	2.494932334049E-10	-0.0096516469	0.0093589691	0	850.8795504342	722.6853354331	1083.9823930613	815.9846449557														0.1821876029	-2.1439251761	2.1862058368	0.3754599365	2	0.573127527	0.7432544469	41	1.7461860367	0.4943506487	0.0179102352	3.0804398785	0.5552172918	0	0	1			6.73
171211_01-02_600components-0538	22	0.0008363844	1.45825546955776E-09	-0.008466235	0.0126508354	0	851.0285245218	722.5116496352	978.8328946607	824.0082769108														0.1690982352	-1.6819248048	2.045750411	0.3754550259	1	0.4052623608	0.0602426104	52	2.0858858733	0.7056293293	0.0048828125	4.4522149533	0.4003795483	0	0	1			6.73
171211_01-02_600components-0539	22	0.0008363842	-1.06595643119307E-09	-0.0145920428	0.0088058848	0	851.2765755011	722.8051867824	1135.8283363835	910.8421330646														0.1540186975	-1.8901601749	1.9739215026	0.375382815	2	0.5255602595	0.3407836665	38	1.9345314711	0.4948747831	0.0212989792	2.8402703045	0.5042612804	0	0	1			6.73
171211_01-02_600components-0540	22	0.0008363844	-1.55872154761145E-09	-0.0099320252	0.0105050946	0	850.5381908351	723.1949051899	1029.4026820111	849.6833995172														0.1818479368	-1.9432648565	1.5799822665	0.3752515064	1	0.4819408829	0.0656950324	54	2.1454468308	0.6384264855	0.0048828125	4.104433267	0.4770580704	0	0	1			6.73
171211_01-02_600components-0541	22	0.0008363834	3.38095735692943E-09	-0.0098506402	0.0094850938	0	850.7569428156	723.0221829708	944.5840108387	667.5081345593														0.2006341276	-2.0861983559	1.9731511256	0.3752448679	1	0.4419417382	0.6815673329	39	2.3163211092	0.7282302954	0.0164237581	3.5113114694	0.4255179801	0	0	1			6.73
171211_01-02_600components-0542	22	0.0008363845	1.6387815831396E-09	-0.0083239355	0.0197486035	0	850.8515760642	722.7206674361	1094.4893678137	555.7332538188														0.1751543901	-2.1310649518	2.7503394197	0.3752244795	1	0.573127527	0.4419417382	42	2.014102184	0.575357534	0.0164237581	3.7310974708	0.5567037689	0	0	1			6.73
171211_01-02_600components-0543	22	0.0008363842	-2.78199504675318E-09	-0.01866306	0.0093835447	0	849.3145820884	721.7025304593	1096.1108800535	873.2770478889														0.2324591805	-1.7630920814	1.9390565457	0.375216843	2	0.4052623608	0.4419417382	36	2.6711216297	0.8511867146	0.01953125	3.7735611304	0.3857311108	0	0	1			6.73
