exp_ic	age	spatial.std	spatial.avg	spatial.min	spatial.max	spatial.n.domains	region.orient	threshold.area	mass.total	mass.region	region.majmin.ratio	region.extent	threshold.perc	region.centroid.1	region.centroid.0	mass.perc	region.eccentricity	region.minaxis	region.majaxis	spatial.COMall.x	spatial.COMall.y	spatial.COMdom.x	spatial.COMdom.y	temporal.autocorr	temporal.min	temporal.max	temporal.std	temporal.n.freq	freq.range.high	freq.maxsnr.freq	length	freq.avgsnr	freq.integrate	freq.range.low	freq.maxsnr	freq.rangesz	artifact	signal	noise	hemodynamic	movement	res
190625_01-02_600components-0291	21	0.0007516498	2.07264028633637E-09	-0.0050558195	0.0051637765	0														701.8099243504	766.2923122143	998.8570454545	618.1967609953	0.6042482594	-6.0216308623	9.895759381	0.9968877299	2	5	5	0	1.1283226064	0.0366865168	4.585020216	1.1806558769	0.414979784	0	0	1			7.06
190625_01-02_600components-0292	21	0.0007516499	0.000000005	-0.00495498	0.0052049525	0														702.3171681371	766.6614369201	794.406173401	643.0943402958	0.6003350393	-9.7195862677	10.8252151829	0.9952802189	4	5	5	1	1.077333267	0.021687571	4.585020216	1.1540522057	0.414979784	0	0	1			7.06
190625_01-02_600components-0293	21	0.0007516505	-0.000000008	-0.004987326	0.0053161867	0														702.1281472439	766.2521645606	567.772396742	176.0456315694	0.6030744912	-6.4657759681	10.1805303788	0.994472193	2	0.0089551176	3.5355339059	6	1.371962542	0.011762363	0.0058066754	1.6349449371	0.0031484422	0	0	1			7.06
190625_01-02_600components-0294	21	0.0007516503	-1.3107180461897E-09	-0.0046663051	0.0055603236	0														702.073241891	766.3022301081	1029.2888168212	554.5352630868	0.5703515308	-8.6259004069	9.2725798622	0.9929478891	2	5	5	0	1.0731111218	0.0214990322	4.585020216	1.1446316682	0.414979784	0	0	1			7.06
190625_01-02_600components-0295	21	0.000751651	-1.44544758634717E-11	-0.0069631146	0.0062181093	0														702.1618907088	765.7944523484	1209.3843771605	550.2624790272	0.6258636316	-10.8133655211	4.6583954467	0.9914641513	2	5	5	1	1.0710203041	0.0188920694	4.585020216	1.1274040897	0.414979784	0	0	1			7.06
190625_01-02_600components-0296	21	0.0007516508	-0.000000004	-0.0052520979	0.0054462698	0														702.2667814522	766.6410092096	1044.160254434	626.9948165089	0.6283246585	-11.1402636117	5.7221517189	0.9886566711	2	0.0116133507	4.585020216	5	1.3013752958	0.0107855058	0.0082118791	1.4651113584	0.0034014717	0	0	1			7.06
190625_01-02_600components-0297	21	0.0007516506	-5.18265103856154E-09	-0.0047174777	0.0054312934	0														702.3022154051	766.074112846	870.2125638234	389.9272399243	0.5979960942	-6.6379140678	9.3904342007	0.9875204789	2	5	5	0	1.1095155052	0.0313317363	4.585020216	1.1734216372	0.414979784	0	0	1			7.06
190625_01-02_600components-0298	21	0.000751651	-0.000000004	-0.0048968403	0.0093449626	0														702.2568733753	766.5305330328	941.9713927007	517.813153252	0.5692547276	-12.0437722362	6.3195963146	0.984728971	3	5	5	1	1.2149379891	0.0653980868	4.585020216	1.2900653888	0.414979784	0	0	1			7.06
190625_01-02_600components-0299	21	0.0007516496	7.38089154504755E-10	-0.0054517912	0.0051540563	0														702.5435561641	765.8357708187	588.9803947471	436.3728251725	0.6019217343	-5.7075333451	9.7194693708	0.9843570076	3	5	5	1	1.1172491746	0.0342527477	4.585020216	1.1614361869	0.414979784	0	0	1			7.06
190625_01-02_600components-0300	21	0.0007516504	1.67770520210106E-09	-0.0055736143	0.005559525	0														701.6777002741	765.7297827806	846.1797223084	493.32974825	0.6064936775	-8.6133461649	5.5458064892	0.9800200933	3	5	5	1	1.1458274514	0.0418853647	4.585020216	1.1907249558	0.414979784	0	0	1			7.06
190625_01-02_600components-0301	21	0.0007516501	-4.84977346772534E-09	-0.0049146595	0.0060613954	0														701.8897782984	766.3581172058	729.0650429087	517.9828041427	0.6147350858	-5.8012521148	10.5444073601	0.9790114895	2	5	5	0	1.0738637818	0.0214559809	4.585020216	1.1270491288	0.414979784	0	0	1			7.06
190625_01-02_600components-0302	21	0.0007516522	-2.96613280072151E-10	-0.0046670768	0.0058621835	0														702.4864837385	765.7221256874	472.1579415566	461.3657274562	0.5978463133	-10.9550269309	6.9068371869	0.9755347329	3	5	5	1	1.1221571811	0.0359706344	4.585020216	1.1589923747	0.414979784	0	0	1			7.06
190625_01-02_600components-0303	21	0.0007516503	8.4230995640096E-10	-0.0053229892	0.0059434213	0														702.1162159994	766.3681024728	971.5517126025	473.0182482902	0.58830936	-7.0959948644	10.1185716319	0.9736700019	2	0.0116133507	2.9730177875	10	2.0441788073	0.0566415489	0.0053247448	2.6862016006	0.0062886059	0	0	1			7.06
190625_01-02_600components-0304	21	0.0007516512	-3.77357776627875E-09	-0.0066114718	0.0055598535	0														702.3012356708	766.2694354705	868.8676461264	535.6804742221	0.5935641329	-9.3773752292	7.2027639041	0.9700630678	2	5	5	0	1.1385447423	0.0409144364	4.585020216	1.2085882443	0.414979784	0	0	1			7.06
190625_01-02_600components-0305	21	0.0007516504	2.38490885147699E-09	-0.0051216215	0.0050774425	0														702.4968912627	766.7259561971	825.8179760542	421.8882819873	0.5764929823	-6.0542902909	10.6385379067	0.9681632866	2	5	5	1	1.0839549962	0.0251824195	4.585020216	1.1427420196	0.414979784	0	0	1			7.06
190625_01-02_600components-0306	21	0.00075165	3.3784247905925E-09	-0.0050781931	0.0057324832	0														702.123979508	765.8663614181	1019.3480433191	528.1757983836	0.5694404401	-8.563393545	7.1823671522	0.9668241667	1	5	5	1	1.0786041525	0.0119630954	5	1.0786041525	0	0	0	1			7.06
190625_01-02_600components-0307	21	0.0007516512	7.5847739964562E-09	-0.0048222114	0.0057458579	0														702.2278590554	766.4268940735	995.4990751245	586.3889530417	0.586027722	-7.9674157614	10.3850519114	0.9637544051	2	5	5	1	1.0918737934	0.027626606	4.585020216	1.1338153101	0.414979784	0	0	1			7.06
190625_01-02_600components-0308	21	0.000751651	4.35544562829359E-09	-0.0049384219	0.0051071366	0														702.2085150054	766.3754026859	937.5826321376	489.6206826393	0.6100714727	-10.0029371254	6.7022717271	0.9632474768	3	5	5	1	1.1110529776	0.0509675103	4.2044820763	1.1425206145	0.7955179237	0	0	1			7.06
190625_01-02_600components-0309	21	0.0007516508	7.38871326224342E-09	-0.0051275305	0.0048798304	0														701.6551164547	766.0480237227	1067.0027147311	507.5560878971	0.5726782105	-7.9785330269	9.4127430662	0.9623136233	3	5	5	0	1.1235815219	0.0384042607	4.585020216	1.1787724749	0.414979784	0	0	1			7.06
190625_01-02_600components-0310	21	0.0007516495	6.52887407777486E-10	-0.005169752	0.0066764034	0														702.0733541261	766.6980023831	721.11327389	289.5847458843	0.5945299021	-9.7327693583	7.8029312326	0.9610053503	2	5	5	1	1.1206331472	0.0351262014	4.585020216	1.1961760231	0.414979784	0	0	1			7.06
190625_01-02_600components-0311	21	0.0007516512	-7.13462794465522E-09	-0.0054913431	0.0057475377	0														702.2145050764	766.1188425402	782.3485254649	533.2006726124	0.5779619266	-11.296023058	5.0080102732	0.957429112	2	0.009765625	4.585020216	6	1.1913509906	0.0065108293	0.0063322244	1.3761206323	0.0034334006	0	0	1			7.06
190625_01-02_600components-0312	21	0.0007516505	-0.000000002	-0.0050124145	0.005452981	0														701.6115955669	766.6501043151	589.9147734662	187.3821776018	0.6020948016	-10.3517235203	6.2126816017	0.9525572242	1	0.0082118791	3.8555270635	7	1.2991764231	0.0107564386	0.0048828125	1.5647774975	0.0033290666	0	0	1			7.06
190625_01-02_600components-0313	21	0.0007516504	4.14549465861753E-10	-0.0047693123	0.0052618119	0														701.6442090828	766.1357780748	1035.0762440139	644.0181022662	0.6047134117	-6.4583531479	11.5840032789	0.9516612587	2	5	5	0	1.0728588765	0.0213252156	4.585020216	1.1314746085	0.414979784	0	0	1			7.06
190625_01-02_600components-0314	21	0.000751651	-2.6420490305238E-09	-0.0054815988	0.0053725912	0														701.6931912923	766.2078346203	505.7090600187	329.3806987701	0.5959253127	-9.8781154036	7.2357890122	0.9516202766	3	5	5	1	1.1414538569	0.0422124522	4.585020216	1.2084770011	0.414979784	0	0	1			7.06
190625_01-02_600components-0315	21	0.0007516508	-2.78310010135253E-09	-0.0051276751	0.0052754019	0														702.5010289475	766.1216536558	713.8125745754	294.1161211749	0.5941958175	-5.6423122224	9.4571187294	0.9510497824	2	5	5	0	1.0710565503	0.0213465645	4.585020216	1.1303714532	0.414979784	0	0	1			7.06
190625_01-02_600components-0316	21	0.0007516495	9.81168574354196E-09	-0.0052772025	0.0048705818	0														701.9751648859	766.9478992659	905.862929635	516.7099021407	0.5978784932	-12.2561100215	5.2213006008	0.9500373637	1	0.0126644488	2.5	12	1.6831767263	0.0489700132	0.0048828125	2.055465164	0.0077816363	0	0	1			7.06
190625_01-02_600components-0317	21	0.00075165	-4.9868963334745E-10	-0.0049082301	0.0051101372	0														702.4656504049	765.7237230372	781.6914733791	388.3265095455	0.5970153973	-11.3021441302	8.3392825891	0.9467286271	3	5	5	2	1.0855752762	0.0387257805	4.2044820763	1.1446692309	0.7955179237	0	0	1			7.06
190625_01-02_600components-0318	21	0.0007516494	5.50903978153299E-09	-0.0051603557	0.0058468058	0														702.2374133632	765.7726784313	1272.6324428939	744.9148775338	0.596293543	-9.9134768442	7.736678937	0.9447958483	2	5	5	0	1.0616032196	0.0182472917	4.585020216	1.1101574035	0.414979784	0	0	1			7.06
190625_01-02_600components-0319	21	0.0007516498	0.000000003	-0.0047609738	0.0057154915	0														701.7045082842	766.0657359979	999.0149630143	724.3090532033	0.5410063931	-6.4183069966	9.6160751311	0.9408758766	1	0.0138106793	2.5	13	1.8970218693	0.0608760409	0.0048828125	2.4759713975	0.0089278668	0	0	1			7.06
190625_01-02_600components-0320	21	0.0007516501	-7.71864830348419E-10	-0.0049007401	0.0048971239	0														701.3859872216	766.3595164149	969.0388304491	519.8110732058	0.5519585675	-7.8460960941	10.781508523	0.9406758884	2	0.009765625	4.585020216	3	1.2269216017	0.0035656887	0.0082118791	1.3053839418	0.0015537459	0	0	1			7.06
190625_01-02_600components-0321	21	0.0007516509	7.15681479526297E-09	-0.0055837559	0.0048107291	0														701.6060902471	766.9127050622	1056.6591322318	527.4451066997	0.5653599825	-6.2434148077	9.6615191587	0.94051858	3	5	5	1	1.1154674395	0.0362873286	4.585020216	1.1675362709	0.414979784	0	0	1			7.06
190625_01-02_600components-0322	21	0.0007516506	-5.53197429680062E-09	-0.0052425895	0.0046969916	0														701.8689071413	766.209065675	959.7665487707	415.7662801079	0.5520632319	-10.777466775	6.3291073651	0.9404800419	2	5	5	0	1.0763340764	0.0249636434	4.585020216	1.1420791832	0.414979784	0	0	1			7.06
190625_01-02_600components-0323	21	0.0007516487	3.2721271511468E-09	-0.0101883019	0.0235590576	1	-1.417400942	50	1022.5436825286	0.7485351563	3.6612637748	0.7142857143	1	503.34	776.16	0.0007320324	0.9619772079	4.1890701707	15.3372908659	713.3647162344	772.0729029842	773.0450228257	517.4908677167	0.8940579888	-6.2590837779	7.7972515742	0.9401457625	2	5	5	0	1.0690571293	0.0050473121	4.585020216	1.115165792	0.414979784	0	0	1			7.06
190625_01-02_600components-0324	21	0.0007516492	5.27116322324756E-09	-0.0047722307	0.0051091774	0														702.1215655494	766.1217397958	1107.2786292652	601.2634446801	0.5532421431	-5.681383303	9.0666324583	0.9374420952	2	5	5	1	1.0611418463	0.0200017997	4.585020216	1.1200489683	0.414979784	0	0	1			7.06
190625_01-02_600components-0325	21	0.0007516502	-1.26195997108146E-08	-0.0057195814	0.0061559102	0														702.0490089789	766.3660495346	895.9939206849	441.316281394	0.5844896238	-6.0397954854	9.9219144783	0.9367693946	3	5	5	1	1.0915454751	0.0289262285	4.585020216	1.1484444591	0.414979784	0	0	1			7.06
190625_01-02_600components-0326	21	0.0007516502	5.17222850621617E-09	-0.0047274827	0.0058513862	0														701.9679840931	766.2759633587	633.0340520403	401.0392997164	0.5617579432	-9.2062516842	7.630402768	0.9362440136	2	5	5	1	1.0894885711	0.0285727831	4.585020216	1.1514140801	0.414979784	0	0	1			7.06
190625_01-02_600components-0327	21	0.0007516493	5.80310239569844E-10	-0.0049626044	0.0059738858	0														702.1012785797	766.0989176399	685.6095303206	476.3552570142	0.5503376245	-11.6279146973	7.0620048488	0.9316773983	2	0.009765625	4.585020216	4	1.2777459655	0.0058309859	0.0075303263	1.417609285	0.0022352987	0	0	1			7.06
190625_01-02_600components-0328	21	0.0007516492	-1.89963719012928E-09	-0.0046063036	0.0080157184	0														702.4036910879	767.2385217896	994.4536199836	523.8007104375	0.5591237121	-11.4218015151	8.3353831787	0.9305875535	2	0.009765625	4.2044820763	5	1.3276032134	0.0085389411	0.0069053397	1.5097249211	0.0028602853	0	0	1			7.06
190625_01-02_600components-0329	21	0.0007516502	6.16629860781553E-09	-0.0054102979	0.0052996888	0														701.7139029176	766.6595343171	991.9728257989	607.5678266585	0.5502902772	-6.8085755976	10.2737078571	0.9295488327	1	5	5	1	1.1114572795	0.0185338187	5	1.1114572795	0	0	0	1			7.06
190625_01-02_600components-0330	21	0.0007516502	-5.24344973021805E-09	-0.0051477284	0.0049408524	0														701.7212623233	766.3671620493	698.7758904064	601.3786986845	0.5744831525	-7.8221730001	11.5533133202	0.9288959696	1	0.0106494896	3.2420988866	10	1.7908915619	0.0416706362	0.0048828125	2.3985607017	0.0057666771	0	0	1			7.06
190625_01-02_600components-0331	21	0.0007516507	8.25809492420276E-10	-0.0051085661	0.0053391385	0														701.3511588037	765.9416580676	624.4014021071	414.2506233714	0.5739982436	-12.3660464578	8.0099163176	0.9254048695	3	5	5	1	1.1403412816	0.0458204128	4.585020216	1.1945656305	0.414979784	0	0	1			7.06
190625_01-02_600components-0332	21	0.0007516494	-3.45292904405806E-09	-0.0051645311	0.0052180566	0														702.1800837896	766.7303043018	815.3102966692	427.5974551841	0.5013310389	-10.3770517784	6.4009061147	0.9228104401	3	5	5	1	1.0921687035	0.033020764	4.585020216	1.1606198908	0.414979784	0	0	1			7.06
190625_01-02_600components-0333	21	0.00075165	-5.74965389382269E-09	-0.005028418	0.0052514025	0														702.3999534893	766.423400681	1033.070079936	679.9213597547	0.5022399757	-7.0517345401	10.9835686061	0.9221663894	3	5	5	0	1.0829280132	0.0297017908	4.585020216	1.1539067759	0.414979784	0	0	1			7.06
190625_01-02_600components-0334	21	0.0007516501	2.88663776618534E-09	-0.0056139116	0.0052473975	0														701.9777604	766.256718166	959.1857317247	629.8936015799	0.5142014835	-9.4850011671	6.3656220539	0.9218409202	1	0.0089551176	2.7262693317	8	1.2789012991	0.0095910175	0.0048828125	1.6825889162	0.0040723051	0	0	1			7.06
190625_01-02_600components-0335	21	0.00075165	-3.48599176440016E-09	-0.0052847398	0.007618572	0														701.4211615904	766.5817970113	1061.3536475024	536.8701832376	0.5516115199	-5.9962061499	10.0564842564	0.9207172108	2	5	5	2	1.0841357985	0.042302876	4.2044820763	1.1554445366	0.7955179237	0	0	1			7.06
190625_01-02_600components-0336	21	0.0007516508	7.18727717670661E-09	-0.0049772845	0.00531828	0														703.2771916641	766.2436859071	954.1454563437	648.6057316671	0.5686038803	-6.1268919834	10.0169264598	0.9203731952	1	5	5	1	1.0442811789	0.0069812218	5	1.0442811789	0	0	0	1			7.06
190625_01-02_600components-0337	21	0.0007516504	-8.51659240031482E-09	-0.0050783301	0.0055767363	0														701.7843992671	766.0062414431	701.6802598746	326.4107880936	0.5013573886	-8.9060190402	8.7411939994	0.9161101815	1	0.0106494896	2.9730177875	10	1.8004066785	0.0359094474	0.0048828125	2.351755095	0.0057666771	0	0	1			7.06
190625_01-02_600components-0338	21	0.000751651	-1.66646751252646E-09	-0.0062507778	0.0053766199	0														701.7532075924	766.5255091675	1035.2039900759	658.4987952954	0.5153389936	-9.4271543403	6.4171421942	0.9147531064	3	5	5	1	1.0964271048	0.034835009	4.585020216	1.1440118217	0.414979784	0	0	1			7.06
190625_01-02_600components-0339	21	0.0007516509	-2.46556714713562E-09	-0.0046633538	0.00564745	0														701.8518851564	766.5825467655	820.0451875777	481.363371482	0.4986060897	-6.5968088571	10.2133559223	0.9125905591	1	0.0106494896	2.9730177875	10	2.2271278297	0.055429158	0.0048828125	3.3035137064	0.0057666771	0	0	1			7.06
190625_01-02_600components-0340	21	0.0007516516	-4.3734047936958E-09	-0.0056135729	0.0051223995	0														702.1608247887	766.3477874771	1107.2145859563	749.0702493287	0.5077644576	-7.6822092431	9.1644541826	0.9114384011	2	5	5	0	1.0395966475	0.0141569338	4.585020216	1.0764249228	0.414979784	0	0	1			7.06
190625_01-02_600components-0341	21	0.0007516491	-1.4861969594097E-09	-0.0050608376	0.0057428993	0														701.7925758327	766.6868895837	924.1110921671	589.9515072993	0.4995545785	-7.0868426986	11.2890813216	0.9106002305	2	0.0116133507	3.5355339059	11	1.5511534932	0.0277573244	0.0048828125	1.8549706772	0.0067305382	0	0	1			7.06
190625_01-02_600components-0342	21	0.0007516492	4.89397922009447E-09	-0.0068464443	0.0075186337	0														704.4757662309	771.4236407501	1302.1450325623	671.1589874947	0.6769834274	-8.6875092518	5.2451194707	0.9065916769	1	0.0552427173	0.4419417382	29	3.2557156998	0.6654248021	0.0048828125	8.7883283311	0.0503599048	0	0	1			7.06
190625_01-02_600components-0343	21	0.00075165	1.53493187677693E-09	-0.0052818734	0.004910643	0														702.0703979963	766.3332673974	1226.5577821127	757.7571041263	0.5066184324	-11.1589829961	7.0995320639	0.906077349	2	5	5	0	1.1237661727	0.0464326623	4.585020216	1.159965386	0.414979784	0	0	1			7.06
190625_01-02_600components-0344	21	0.0007516503	8.0615014225794E-09	-0.004734985	0.005028466	0														701.8019556823	766.8153350951	519.0727764547	327.293008529	0.5252756754	-6.5054996744	8.0768865509	0.9054154662	3	5	5	0	1.0703753254	0.0243506591	4.585020216	1.1376539434	0.414979784	0	0	1			7.06
190625_01-02_600components-0345	21	0.00075165	-2.67441653581384E-09	-0.0055243546	0.0050174289	0														701.5666344295	766.3890716769	605.2491611837	349.6887876416	0.522403837	-9.3102860217	8.6752292061	0.9048516209	2	5	5	1	1.0768464386	0.0283995298	4.585020216	1.1208046311	0.414979784	0	0	1			7.06
190625_01-02_600components-0346	21	0.0007516497	-1.6835070347234E-09	-0.0048862602	0.0048365471	0														702.1595284964	766.532294711	833.1700893675	557.3062053504	0.5399574924	-11.0938398111	5.8873071792	0.9041951747	3	5	5	1	1.0878746116	0.0313475844	4.585020216	1.118229987	0.414979784	0	0	1			7.06
190625_01-02_600components-0347	21	0.0007516507	7.56481942298756E-09	-0.0056113419	0.0051743492	0														702.0928655515	765.786014057	487.1073713824	249.6535505842	0.5223461031	-9.1548811545	6.1905686368	0.9018622727	2	5	5	0	1.1062111498	0.0371723235	4.585020216	1.1727542996	0.414979784	0	0	1			7.06
190625_01-02_600components-0348	21	0.0007516496	-5.34116663283926E-09	-0.0049107858	0.0056355067	0														702.1003660076	766.1576301539	989.7868633884	619.6349076808	0.5355963338	-11.5554726232	7.3494216969	0.8997513158	2	0.0082118791	3.8555270635	6	1.3279060318	0.0078932547	0.0053247448	1.638722376	0.0028871343	0	0	1			7.06
190625_01-02_600components-0349	21	0.0007516509	-7.27050429605172E-09	-0.0054598804	0.0061531861	0														701.8653344668	766.3080638964	1034.2708671682	447.6677832245	0.5112081961	-7.8864202215	12.1359626872	0.8986870482	1	0.0053247448	4.585020216	2	1.4363752209	0.003062518	0.0048828125	1.7190018086	0.0004419323	0	0	1			7.06
190625_01-02_600components-0350	21	0.0007516508	-3.15807118527654E-09	-0.0050875977	0.005622496	0														702.1157285957	766.9577305576	1204.3552741537	626.5264744099	0.5358113898	-8.0580983312	7.5940094352	0.8959596258	2	5	5	0	1.1064533823	0.0361740639	4.585020216	1.1721397246	0.414979784	0	0	1			7.06
190625_01-02_600components-0351	21	0.00075165	-0.000000004	-0.0047084909	0.0057018146	0														701.7580969195	766.4461170518	1254.5491371313	710.9082980259	0.5315369243	-10.1362958679	7.5785726762	0.8936782963	2	5	5	0	1.0668826039	0.0239669199	4.585020216	1.1307573943	0.414979784	0	0	1			7.06
190625_01-02_600components-0352	21	0.00075165	-3.30752888556527E-09	-0.0053899766	0.0057444795	0														701.5672689374	765.6407599782	947.6772517054	560.1194876462	0.5364853143	-7.3679090841	9.0817420024	0.8935602735	3	5	5	1	1.1109406863	0.0391411706	4.585020216	1.1448765177	0.414979784	0	0	1			7.06
190625_01-02_600components-0353	21	0.0007516479	-1.02244472758262E-08	-0.0062918511	0.0052259461	0														702.0811643579	766.3372752081	1106.3669807994	632.4998178754	0.5215992738	-9.2793861389	9.6377726087	0.8925810472	1	0.0138106793	2.9730177875	13	1.8950794022	0.0551982498	0.0048828125	2.8036684169	0.0089278668	0	0	1			7.06
190625_01-02_600components-0354	21	0.0007516496	-2.07675752189766E-09	-0.0055106909	0.004837142	0														702.477109319	766.1658746378	1083.0351792994	669.460775103	0.5005174715	-5.4416508058	9.4968195089	0.8881163048	2	0.0150606526	2.9730177875	12	1.7568933975	0.0430254582	0.0058066754	2.551583934	0.0092539772	0	0	1			7.06
190625_01-02_600components-0355	21	0.0007516495	-1.56889767547631E-09	-0.006520107	0.0053418427	0														702.1219423744	766.0529103221	696.5744013136	367.2152095658	0.5157070377	-9.1648872438	8.152243003	0.8874251564	2	5	5	1	1.0467486523	0.0179561167	4.585020216	1.0658203829	0.414979784	0	0	1			7.06
190625_01-02_600components-0356	21	0.0007516501	3.79415226025151E-09	-0.0049761534	0.0052500927	0														701.8204110655	765.5378381275	792.4635391882	452.079026436	0.4909433962	-8.9929141719	7.2322602921	0.8869482073	2	5	5	1	1.0599382186	0.0223211289	4.585020216	1.11711047	0.414979784	0	0	1			7.06
190625_01-02_600components-0357	21	0.0007516497	-8.99958888526286E-10	-0.0053796558	0.0054161313	0														702.165041168	766.3412885671	406.0401309331	303.5352501185	0.4903698879	-10.6929022351	9.332368085	0.8862596655	3	0.0126644488	4.2044820763	5	1.3738782446	0.0099570231	0.0089551176	1.5592708158	0.0037093312	0	0	1			7.06
190625_01-02_600components-0358	21	0.0007516503	-6.54193035355055E-09	-0.0061668132	0.0059743581	0														701.9231958028	766.3058055159	1265.0503414914	689.4048337249	0.4981440736	-11.6793191866	5.9884405543	0.8857061528	1	0.0106494896	2.292510108	10	1.8473143894	0.0360582774	0.0048828125	2.4440472283	0.0057666771	0	0	1			7.06
190625_01-02_600components-0359	21	0.0007516493	-7.88737577792782E-09	-0.0050040311	0.0049410059	0														702.2519507114	766.0997976974	1168.4975959378	612.830481923	0.4973087794	-10.1871997688	5.372344382	0.8837731914	3	5	5	1	1.0707834093	0.0263137166	4.585020216	1.1374345295	0.414979784	0	0	1			7.06
190625_01-02_600components-0360	21	0.0007516502	-5.79206942718309E-09	-0.0050298638	0.0052750635	0														702.0038163992	766.3599997257	812.5730078496	573.0655866719	0.5202003826	-8.3532872574	9.9633686956	0.8808475006	3	0.0126644488	2.7262693317	11	1.6546785061	0.0318967497	0.0053247448	1.9857168616	0.007339704	0	0	1			7.06
190625_01-02_600components-0361	21	0.0007516504	-0.000000006	-0.0058104359	0.0060850487	0														701.8358758497	766.0682571882	935.4484882761	571.7295363836	0.4996883356	-7.6107835628	9.2247688497	0.8763326273	2	0.0179102352	3.5355339059	8	1.5390695971	0.0263002022	0.009765625	1.9214325511	0.0081446102	0	0	1			7.06
190625_01-02_600components-0362	21	0.0007516502	-1.42642258330625E-08	-0.0046960426	0.0053572786	0														701.8746533508	766.2536495765	1049.6751134763	573.5915726124	0.5139897369	-6.3259310411	10.1563656634	0.8755585351	1	5	5	1	1.1038584024	0.0192032047	5	1.1038584024	0	0	0	1			7.06
190625_01-02_600components-0363	21	0.00075165	3.76166559555642E-09	-0.0056220748	0.0056472971	0														702.2639150132	765.9409566068	762.6150210994	572.2310070036	0.4980305947	-7.7784339449	11.6049011289	0.874698595	2	5	5	0	1.0919871194	0.0356946893	4.585020216	1.1444826101	0.414979784	0	0	1			7.06
190625_01-02_600components-0364	21	0.0007516512	2.1212617831515E-09	-0.0056993792	0.0054151212	0														702.1810098837	766.4639330357	1315.0551796407	736.9297199975	0.4850395271	-5.9967547953	9.451388814	0.8730604105	3	5	5	1	1.0633072311	0.024480439	4.585020216	1.0961479652	0.414979784	0	0	1			7.06
190625_01-02_600components-0365	21	0.0007516508	5.89319934489475E-10	-0.004909541	0.0051171799	0														701.9702008156	766.792736336	714.4398030503	397.7274005019	0.5002316389	-7.3510747457	10.205147355	0.8726950795	1	0.0053247448	4.585020216	2	1.3689332109	0.0024705461	0.0048828125	1.6664789816	0.0004419323	0	0	1			7.06
190625_01-02_600components-0366	21	0.0007516512	7.58900583117525E-09	-0.0049985809	0.0052648516	0														702.5369148793	766.9641027447	1013.4262460451	618.0197394338	0.4700304825	-10.783161907	6.6233072495	0.8717241451	1	5	5	1	1.0803526012	0.0155709244	5	1.0803526012	0	0	0	1			7.06
190625_01-02_600components-0367	21	0.0007516495	3.23069255294753E-09	-0.0052368099	0.004841873	0														702.1086592211	766.2949648184	842.2457347203	623.0937079036	0.4828477332	-9.5108274472	6.2925615978	0.869498689	1	0.0138106793	2.292510108	13	2.1110517547	0.0683241862	0.0048828125	2.7125827904	0.0089278668	0	0	1			7.06
190625_01-02_600components-0368	21	0.0007516492	-9.780022379301E-09	-0.0066575893	0.0054831002	0														702.1592685875	766.2753133181	1296.3223508589	722.3079494737	0.4955418947	-5.4493578345	10.236216281	0.8692206711	3	5	5	0	1.1250731133	0.0488218888	4.585020216	1.1841019234	0.414979784	0	0	1			7.06
190625_01-02_600components-0369	21	0.0007516496	6.27081921788654E-10	-0.0057099091	0.0064871332	0														701.8287922369	766.4477841022	988.8013371028	580.2240603159	0.5008211031	-6.7262695739	9.0208897901	0.8672353862	3	5	5	1	1.0544023583	0.0216459048	4.585020216	1.082966626	0.414979784	0	0	1			7.06
190625_01-02_600components-0370	21	0.0007516514	-8.88076151615964E-09	-0.0048078933	0.0049429482	0														702.5434241227	766.6284556251	1395.1692825745	784.9851644855	0.4915925896	-8.0757375137	9.962499105	0.8670238359	2	0.0126644488	3.2420988866	11	2.5053260953	0.0690558831	0.0053247448	3.6144959309	0.007339704	0	0	1			7.06
190625_01-02_600components-0371	21	0.0007516512	4.56082299060091E-09	-0.0049136111	0.0059230087	0														701.8123871	766.043517366	532.8567795706	290.0848230292	0.4765611753	-7.9711569882	13.1501209243	0.8652591042	2	5	5	0	1.0910070843	0.035663744	4.585020216	1.1582985351	0.414979784	0	0	1			7.06
190625_01-02_600components-0372	21	0.0007516496	3.79767248882173E-09	-0.0051133366	0.0051788169	0														702.2371440463	765.7520999852	659.5080277163	360.9695479742	0.5179900793	-6.4976237434	9.9019036695	0.8635300527	4	5	5	2	1.0783739977	0.0462399387	4.2044820763	1.0895569669	0.7955179237	0	0	1			7.06
190625_01-02_600components-0373	21	0.0007516505	-1.75055964618588E-08	-0.0046741812	0.0056752263	0														702.2021044968	766.0176221368	876.6704947852	502.1709051742	0.4812116586	-9.9693809665	10.9093995159	0.8621522038	3	5	5	1	1.1204710906	0.0484123674	4.585020216	1.1588039663	0.414979784	0	0	1			7.06
190625_01-02_600components-0374	21	0.0007516502	-1.4176506350536E-09	-0.0051002054	0.0055212961	0														701.865240463	766.1724464156	1134.8753485962	651.848452602	0.4798959172	-9.7109214316	6.2677916157	0.8610860968	1	0.0276213586	1.146255054	21	2.7390624034	0.1735152189	0.0048828125	4.7296869666	0.0227385461	0	0	1			7.06
